claim_id,claim,true_label
bioasq_382,Is Crohn's disease (CD) linked to the consumption of refrigerated food?,Supported
bioasq_383,Are there Conserved Noncoding Elements (CNEs) in plant genomes?,Supported
bioasq_384,Can tetracycline affect tooth formation?,Supported
bioasq_385,Could Catecholaminergic Polymorphic Ventricular Tachycardia (CPVT) cause sudden cardiac death?,Supported
bioasq_386,Does Apolipoprotein E (ApoE) have anti-inflammatory activity?,Supported
bioasq_387,Is the ACE inhibitor indicated for lung cancer treatment?,Refuted
bioasq_388,Are genes symmetrically distributed between leading and lagging DNA strand in bacteria?,Refuted
bioasq_389,Is c-myc subject to regulation by the circadian clock?,Supported
bioasq_390,is there an increase in ultrasound comets after intense exercise?,Supported
bioasq_391,Can cffDNA be used for non-invasive testing?,Supported
bioasq_392,Is the UGT1A1*28 polymorphism associated with irinotecan response in Caucasians?,Supported
bioasq_393,Do U6-associated proteins Lsm4 and Lsm6 interact with SMN?,Supported
bioasq_394,Does MVIIA and MVIIC bind to the same calcium channel?,Refuted
bioasq_395,Is arimoclomol a co-inducer of the heat shock response?,Supported
bioasq_396,Has silicon been used in treatment of  incontinence ?,Supported
bioasq_397,Does the 3D structure of  the genome remain stable during cell differentiation?,Refuted
bioasq_398,Does dronedarone  affect  T3 and T4 levels?,Refuted
bioasq_399,Does triiodothyronine (T3) has cardiac angiogenic effects?,Supported
bioasq_400,Is the HRC Ser96Ala variant associated with sudden cardiac death in patients with dilated cardiomyopathy?,Supported
bioasq_401,Are BRAF mutations common in melanoma?,Supported
bioasq_402,Is it possible to determine the proteome of a formalin fixed and paraffin embedded  (FFPE) tissue?,Supported
bioasq_403,Is aganglionic megacolon a feature of Down syndrome?,Supported
bioasq_404,Does HuR protein regulate the splicing process?,Supported
bioasq_405,Is Titin the largest single protein molecule found in Nature?,Supported
bioasq_406,Can clonidine be used to reduce agitation in children.,Supported
bioasq_407,Does ventriculoperitoneal shunt improve normal pressure hydrocephalus?,Supported
bioasq_408,Does Serca2a bind PLN in the heart?,Supported
bioasq_409,Is there any role for long noncoding RNAs in adipogenesis?,Supported
bioasq_410,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,Supported
bioasq_411,Was modafinil tested for schizophrenia treatment?,Supported
bioasq_412,Is depression associated with poor prognosis of brain tumor patients?,Supported
bioasq_413,Have germline variants been associated to colorectal cancer?,Supported
bioasq_414,Can Alzheimer's disease related miRNAs be detected in patients' blood?,Supported
bioasq_415,Is it possible to visualize subtahalamic nucleus by using transcranial ultrasound?,Supported
bioasq_416,Do thyroid hormone receptors change after brain injury?,Supported
bioasq_417,Is gastro esophageal reflux related to burning mouth syndrome?,Refuted
bioasq_418,Is thrombophilia related to increased risk of miscarriage?,Supported
bioasq_419,Does nifedipine inhibit L-type calcium channels?,Supported
bioasq_420,Is there any data to suggest that TRH (thyrotropin releasing hormone) administration can improve symptom severity of amyotrophic lateral sclerosis patients?,Supported
bioasq_421,Can siRNA affect response to afatinib treatment?,Supported
bioasq_422,Is there an association between presenteeism and depression?,Supported
bioasq_423,Does triiodothyronine stimulate red blood cell sodium potassium pump?,Refuted
bioasq_424,Is selumetinib effective in thyroid cancer?,Supported
bioasq_425,Are immune cells affected in Amyotrophic Lateral Sclerosis?,Supported
bioasq_426,Are OATP1B1 and OATP1B3 associated with bilirubin transport?,Supported
bioasq_427,Is thyroid hormone therapy indicated in patients with heart failure?,Refuted
bioasq_428,Is there a mouse model for Fanconi anemia?,Supported
bioasq_429,Could Hyperthermic intraperitoneal chemotherapy (HIPEC) be effective for the treatment of recurrent ovarian cancer?,Supported
bioasq_430,Is Rac1 involved in cancer cell invasion?,Supported
bioasq_431,Is the gene SLC6A2 associated with orthostatic intolerance?,Supported
bioasq_432,Is macitentan an ET agonist?,Refuted
bioasq_433,Can we use platelet biomarkers to study Alzheimer's disease?,Supported
bioasq_434,Is CHEK2 involved in cell cycle control?,Supported
bioasq_435,Are the proteins Erbin (LAP2) and Merlin cooperating?,Supported
bioasq_436,Is abdominal pain a common symptom in autism?,Supported
bioasq_437,Are cyclophilins ubiquitously expressed?,Supported
bioasq_438,Are adenylyl cyclases always transmembrane proteins?,Refuted
bioasq_439,Does low T3 negatively affect prognosis of patients after cardiac surgery?,Supported
bioasq_440,Does neuroglobin has neuroprotective properties in the setting of traumatic brain injury?,Supported
bioasq_441,"Does the concentration of protein HIF-1α increase after the administration of the cytoprotective prodrug""amifostine"" (ethyol) ?",Supported
bioasq_442,Do Conserved noncoding elements act as enhancers?,Supported
bioasq_443,Can the iPS cell technology be used in Fanconi anemia therapy?,Supported
bioasq_444,Can Preimplantation Genetic Diagnosis (PGD) be used for gender selection?,Supported
bioasq_445,Has proteomics been used in the study of the dry eye syndrome?,Supported
bioasq_446,Is Tuberous Sclerosis a genetic disease?,Supported
bioasq_447,Does TRIM37 gene mutation causes Mulibrey nanism?,Supported
bioasq_448,Have thyronamines effects on fat tissue?,Supported
bioasq_449,Is there any protein that undergoes both mono-ubiquitination and poly-ubiquitination?,Supported
bioasq_450,Are pseudogenes enriched with housekeeping protein families?,Supported
bioasq_451,Is olaparib effective for prostate cancer?,Supported
bioasq_452,Is physical performance influenced by thyroid hormone metabolism?,Supported
bioasq_453,Do plant genomes contain CpG islands?,Supported
bioasq_454,Are high-flow nasal cannulae effective for treatment of preterm infants?,Supported
bioasq_455,Does triiodothyronine play a regulatory role in insulin secretion from pancreas?,Supported
bioasq_456,Is the Histidine-Rich Calcium Binding protein (HRC) related to arrhythmias and cardiac disease?,Supported
bioasq_457,Can adult humans be induced to produce fetal hemoglobin?,Supported
bioasq_458,Is Turcot syndrome associated with glioblastoma?,Supported
bioasq_459,Is Calcium/Calmodulin dependent protein kinase II (CaMKII) involved in cardiac arrhythmias and heart failure?,Supported
bioasq_460,Does SCRIB deregulation promote cancer?,Supported
bioasq_461,Is cardiac magnetic resonance imaging indicated in the pre-participation screening of athletes?,Refuted
bioasq_462,Is imatinib an antidepressant drug?,Refuted
bioasq_463,Are ultraconserved elements depleted among copy number variants (CNVs)?,Supported
bioasq_464,Is the microRNA 132 (miR-132) involved in brain pathologies?,Supported
bioasq_465,Does cucumber lower blood sugar in diabetics?,Supported
bioasq_466,Are Notch mutations related to T-cell Acute Lymphoblastic Leukemia (T-ALL)?,Supported
bioasq_467,Is the protein FAK (Focal Adhesion Kinase) phosphorylated?,Supported
bioasq_468,Does ghrelin play a role in ischemic stroke?,Supported
bioasq_469,Is LPS a microbial product?,Supported
bioasq_470,Has field-programmable gate array (FPGA) technology been used to solve sequence alignment problems?,Supported
bioasq_471,Is Achondroplasia associated with hearing loss?,Supported
bioasq_472,Is the JNK pathway activated during liver regeneration?,Supported
bioasq_473,Is STAT3 transcription factor regulated by mTORC1?,Supported
bioasq_474,Is calcium overload involved in the development of diabetic cardiomyopathy?,Supported
bioasq_475,Is RIP1 (RIP-1) part of the necrosome?,Supported
bioasq_476,Is the protein KCNQ2 associated with idiopathic epilepsy?,Supported
bioasq_477,Can RNAPolII function as an RNA-dependent RNA-polymerase?,Supported
bioasq_478,Does the Oncotype DX test work with paraffin embedded tissues?,Supported
bioasq_479,Is the PTPN22 gene a biomarker for Rheumatoid Arthritis?,Supported
bioasq_480,Is marijuana use associated with increased risk for stroke?,Supported
bioasq_481,Does fibronectin constitute a serum biomarker for Duchenne muscular dystrophy?,Supported
bioasq_482,Are mutations in the STXBP1 gene associated with epilepsy?,Supported
bioasq_483,Is mitofusin 2 a receptor for parkin?,Supported
bioasq_484,Is there a relationship between thyroid hormone altered metabolism and coronary artery disease?,Supported
bioasq_485,Are microtubules marked by glutamylation?,Supported
bioasq_486,Is synapsin a phosphoprotein?,Supported
bioasq_487,Is Thalidomide currently a marketed drug?,Supported
bioasq_488,Could BRCA gene test used for breast and ovarian cancer risk?,Supported
bioasq_489,Has Glucose-6-phosphate dehydrogenase (G6PD) deficiency an X-linked inheritance?,Supported
bioasq_490,Is the toxin produced by Clostridium botulinum always deadly?,Refuted
bioasq_491,Is ocrelizumab effective for treatment of multiple sclerosis?,Supported
bioasq_492,Is there a role of regorafenib for sarcoma treatment?,Supported
bioasq_493,Is exon skipping correlated with exon circularization?,Supported
bioasq_494,Is NADPH oxidase 5 expressed in rodents?,Refuted
bioasq_495,Does Vitamin D induce  autophagy?,Supported
bioasq_496,Is RASA2 involved in melanoma?,Supported
bioasq_497,Is SUMOylation a post-translational modification in eukaryotes?,Supported
bioasq_498,Is Annexin V an apoptotic marker?,Supported
bioasq_499,Is the protein lefty an inhibitor of nodal?,Supported
bioasq_500,Is Migalastat used for treatment of Fabry Disease?,Supported
bioasq_501,Do statins cause diabetes?,Supported
bioasq_502,Are deletions of chromosomal regulatory boundaries associated with congenital disease?,Supported
bioasq_503,Can the Micro-C XL method achieve mononucleosome resolution?,Supported
bioasq_504,Can Diabetes be caused by a defect in a potassium chanel?,Supported
bioasq_505,Is rucaparib used for ovarian cancer treatment?,Supported
bioasq_506,Could hypophosphatemic rickets cause craniosynostosis?,Supported
bioasq_507,Is vortioxetine effective for treatment of depression?,Supported
bioasq_508,Can beans induce apoptosis?,Supported
bioasq_509,Is treatment resistant depression related to vitamin B9?,Supported
bioasq_510,Is adalimumab effective for hidradenitis suppurativa?,Supported
bioasq_511,Can NEECHAM Confusion Scale be used for evaluation of postoperative delirium?,Supported
bioasq_512,Is there an association between Muenke Syndrome and FGFR3 gene mutation?,Supported
bioasq_513,Has small pox been eradicated from the world?,Supported
bioasq_514,Is there alternative polyadenylation during zebrafish development?,Supported
bioasq_515,Are alterations in ultraconserved elements implicated in breast cancer?,Supported
bioasq_516,Is there any tool that facilitates the functional analysis of cis-regulatory regions in zebrafish?,Supported
bioasq_517,Has whole exome sequencing been performed in Alzheimer patients?,Supported
bioasq_518,Is Stat4 a transcription factor?,Supported
bioasq_519,Have the promoter regions of the genes implicated in Rett Syndrome been characterized with CAGE?,Supported
bioasq_520,"Has ""RNA interference"" been awarded Nobel prize?",Supported
bioasq_521,Is there any role for Pds5b in cohesion establishment?,Supported
bioasq_522,Could plasmepsins be used as targets for developing anti-malaria drugs?,Supported
bioasq_523,Is avanafil indicated for treatment of erectile dysfunction?,Supported
bioasq_524,Is there a role for gamma knife in treatment of Obsessive-Compulsive Disorder?,Supported
bioasq_525,Can NADPH oxidase be inhibited by apocynin and diphenylene iodonium?,Supported
bioasq_526,Does NADPH oxidase 5 require any subunit for function?,Refuted
bioasq_527,Is NSD-1015 an inhibitor of Aromatic L-Amino Acid Decarboxylase?,Supported
bioasq_528,Is pseudouridine a RNA modification?,Supported
bioasq_529,Do IEG create a ripple effect of transcription?,Supported
bioasq_530,Do T-Cells regulate neuropathic pain?,Supported
bioasq_531,Can telomere length shortening be reversed by telomerase?,Supported
bioasq_532,Is ABCE1 involved in ribosomal recycling?,Supported
bioasq_533,Does oculocutaneous albinism show an autosomal recessive inheritance?,Supported
bioasq_534,Are Ultra-conserved elements (UCEs) enriched in segmental duplications?,Refuted
bioasq_535,Do normal cells express the protein TERT?,Refuted
bioasq_536,Is there any involvement of the long non-coding RNA Gomafu in schizophrenia?,Supported
bioasq_537,Is butterfly rash a symptom of Systemic lupus erythematosus?,Supported
bioasq_538,Is infertility characteristic of individuals with Fanconi anemia?,Supported
bioasq_539,Is golimumab effective for ulcerative colitis?,Supported
bioasq_540,Does mTOR regulate the translation of MAPKAPK2?,Supported
bioasq_541,Do histone variant mH2A (macro-H2A) levels decrease upon differentiation?,Refuted
bioasq_542,Could divalent metal transporter 1 deficiency lead to anemia?,Supported
bioasq_543,Does the hERG gene code for a protein which is part of a sodium channel?,Refuted
bioasq_544,Is lenvatinib effective for renal cell carcinoma?,Supported
bioasq_545,Does HuR bind to the untranslated regions (UTRs) of mRNAs?,Supported
bioasq_546,Is H4K20 methylation associated with DNA replication?,Supported
bioasq_547,Does CRISPR inversion of CTCF sites alter genome topology?,Supported
bioasq_548,Is there a role of proton beam therapy in medulloblastoma treatment?,Supported
bioasq_549,Are there canonical marks of active chromatin in developmentally regulated genes?,Refuted
bioasq_550,Are there methods for generating highly multiplexed ChIP-seq libraries?,Supported
bioasq_551,Is Doxorubicin cardiotoxic?,Supported
bioasq_552,Is the mouse Sry gene locus free of repetitive sequences?,Refuted
bioasq_553,Is Meis1 implicated in microphthalmia?,Supported
bioasq_554,Can Pentraxin 3 predict outcomes of sepsis?,Supported
bioasq_555,Is ocular melanosis a risk factor for uveal melanoma?,Supported
bioasq_556,Is siltuximab effective for Castleman disease?,Supported
bioasq_557,Is the enzyme EPRS phosphorylated?,Supported
bioasq_558,Is there a relationship between B cells and Multiple Sclerosis?,Supported
bioasq_559,Does Yersinia pestis causes a respiratory infection?,Supported
bioasq_560,Are the genes for marneral biosynthesis scattered in the genome of A. thaliana?,Refuted
bioasq_561,Is Dupilumab used for treatment of atopic dermatitis?,Supported
bioasq_562,Does Jarid2 play a role in early embryo development?,Supported
bioasq_563,Is PUVA therapy indicated for eczema treatment?,Supported
bioasq_564,Do brown fat cells produce heat?,Supported
bioasq_565,Is Melioidosis caused by the bacterium Burkholderia pseudomallei?,Supported
bioasq_566,Can glyburide reduce cerebral edema?,Supported
bioasq_567,Has the gorilla genome been determined?,Supported
bioasq_568,Is vemurafenib used for thyroid cancer?,Supported
bioasq_569,Are mutations in the C9orf72  gene associated with macular degeneration?,Refuted
bioasq_570,Is the number of described human nuclear mutations less than 50000?,Refuted
bioasq_571,Is Musclin a secretory peptide?,Supported
bioasq_572,Are cutaneous porphyrias inherited with a recessive pattern?,Refuted
bioasq_573,Can methylenetetrahydrofolate reductase (MTHFR) gene mutations cause homocystinuria?,Supported
bioasq_574,Can valproic acid prolong survival of glioblastoma patients?,Supported
bioasq_575,Is Cryptococcus neoformans a frequent cause of isolated skin infections in immunocompromised individuals,Refuted
bioasq_576,Is Obeticholic Acid used for treatment of Primary Biliary Cholangitis?,Supported
bioasq_577,Does the word ovine refers to goats?,Refuted
bioasq_578,Does GATA-1 regulate ribosomal protein genes?,Supported
bioasq_579,Does the TOP2B/TOP2A expression ratio affect the response to AML chemotherapy?,Supported
bioasq_580,Is Lennox-Gastaut Syndrome usually diagnosed in older adults?,Refuted
bioasq_581,Is Beta-Thalassemia is associated with a mutation or deletion of the gene that codes for alpha globin?,Refuted
bioasq_582,Is diphosphatidylglycerol (cardiolipin) a phospholipid of the mitochondrial membranes?,Supported
bioasq_583,Have studies shown that there is no link between DNA methylation patterns and Post Traumatic Stress Disorder?,Refuted
bioasq_584,Is POLD3 essential for mouse development?,Supported
bioasq_585,Are hepadnaviral minichromosomes free of nucleosomes?,Refuted
bioasq_586,Is Cri Du Chat associated with an expansion of a repeat with in the gene found on chromosome 5?,Refuted
bioasq_587,Is it feasible to obtain DNA read lengths that exceed 30 Kb?,Refuted
bioasq_588,Is osteocrin expressed exclusively in the bone?,Refuted
bioasq_589,Are alterations in ultraconserved elements associated with colorectal adenocarcinoma?,Supported
bioasq_590,Is apremilast effective for psoriasis?,Supported
bioasq_591,Is skin color affected by variations of the SLC24A5 gene?,Supported
bioasq_592,Do circRNAs remain untranslated?,Refuted
bioasq_593,Is autophagy the process where bacteria ingest viral particles?,Supported
bioasq_594,Is intraoperative radiotherapy used for treatment of glioblastoma?,Refuted
bioasq_595,Is tirilazad effective for treatment of aneurysmal subarachnoid haemorrhage?,Refuted
bioasq_596,Is dexamethasone recommended for treatment of intracerebral hemorrhage?,Refuted
bioasq_597,Is airplane stroke syndrome a common disease.,Refuted
bioasq_598,Is hydroxyurea usually used to treated infectious disease?,Refuted
bioasq_599,Can acupuncture cause spinal epidural hematoma?,Supported
bioasq_600,Is edema a symptom of nephrotic syndrome?,Supported
bioasq_601,Is there an association between Histone H3.3 mutations and glioma?,Supported
bioasq_602,Is Pfh1 a component of the replisome?,Refuted
bioasq_603,Does the Abelson-related gene (ARG) gene encode for a serine kinase?,Refuted
bioasq_604,Is Prochlorococcus the most abundant photosynthetic organism?,Supported
bioasq_605,Is dupilumab an antibody targeting the IL-1 receptor?,Refuted
bioasq_606,Does the histone chaperone ASF1 interact with histones H1/H2?,Refuted
bioasq_607,Is Hepatic mesenchymal hamartoma usually a malignant tumor?,Refuted
bioasq_608,Are selenium supplements recommended for prostate cancer prevention?,Refuted
bioasq_609,Is there any involvement of L1 retrotransposition in the Rett syndrome?,Supported
bioasq_610,Is Downs syndrome associated with decreased risk of leukemia?,Refuted
bioasq_611,Does PCSK9 (Proprotein convertase subtilisin/kexin type 9) binds with HDL-receptor (HDL-R)?,Refuted
bioasq_612,Is apremilast effective for psoriatic arthritis?,Supported
bioasq_613,Is there any role of TBR1 in autism?,Supported
bioasq_614,Is sonidegib effective for basal cell carcinoma?,Supported
bioasq_615,Does RNA polymerase II have RNA cleavage activity?,Supported
bioasq_616,Is there a sequence bias in MNase digestion patterns?,Supported
bioasq_617,Is NEMO a zinc finger protein?,Supported
bioasq_618,Does TFIIS affect nucleosome positioning?,Supported
bioasq_619,Is tretinoin effective for photoaging?,Supported
bioasq_620,Does TUC.338 inhibit colorectal cancer?,Refuted
bioasq_621,Has ruxolitinib received FDA approval?,Supported
bioasq_622,Is scuba diving safe during pregnancy?,Refuted
bioasq_623,Does deflazacort have more side effects than prednisone?,Refuted
bioasq_624,Does echinacea increase anaphylaxis risk?,Supported
bioasq_625,Are neurexins localized at pre-synapses?,Supported
bioasq_626,Is there any role of 5hmC in T-cell development and differentiation?,Supported
bioasq_627,Are there ultraconserved genomic regions in the budding yeast?,Supported
bioasq_628,Is davunetide being considered for the treatment of progressive supranuclear palsy?,Supported
bioasq_629,Is autophagy modulated in a circadian fashion?,Supported
bioasq_630,Is Drk essential for anesthesia-resistant memory (ARM) in Drosophila?,Supported
bioasq_631,Are TAD boundaries in Drosophila depleted in highly-expressed genes?,Refuted
bioasq_632,Is there increased recombination rate in human regulatory domains?,Refuted
bioasq_633,Is enzastaurin effective treatment of glioblastoma?,Refuted
bioasq_634,Is dasatinib effective for treatment of glioblastoma?,Refuted
bioasq_635,Has IVIG been tested in clinical trials for the treatment of Alzheimer's disease?,Supported
bioasq_636,Does a tonsillectomy affect the patient's voice?,Supported
bioasq_637,Do cephalopods use RNA editing less frequently than other species?,Refuted
bioasq_638,Is there an RNAi drug being developed to treat amyloidosis?,Supported
bioasq_639,Is there an association between carcinoid syndrome and mitral valve disease?,Supported
bioasq_640,Are there RNAi approaches considered for the treatment of kidney injury?,Supported
bioasq_641,Is propranolol used for treatment of infantile hemangioma?,Supported
bioasq_642,Can the CEP290 gene mutations be targeted by AAV-mediated gene therapy?,Refuted
bioasq_643,Are mutations in the nf1 gene associated with memory?,Supported
bioasq_644,Is ACI-35 a passive vaccine?,Refuted
bioasq_645,Is DNA methylation correlated with nucleosome occupancy?,Supported
bioasq_646,Does DDX54 play a role in DNA damage response?,Supported
bioasq_647,Do bacteria from the genus Morexella cause respiratory infections?,Supported
bioasq_648,Do chromatin features predict genes associated with eQTLs?,Supported
bioasq_649,Is Kummell’s disease an avascular necrosis of the vertebral body?,Supported
bioasq_650,Are Conserved Nonexonic Elements (CNEEs) important in phylogenomics research?,Supported
bioasq_651,Can the yeast protein Abf1 act as insulator?,Supported
bioasq_652,Is there any linear-time and linear-space algorithm for the computation of avoided words in biological sequences?,Supported
bioasq_653,Is a CpG island methylator phenotype involved in ependymomas?,Supported
bioasq_654,Are loop domains preserved upon cohesin loss?,Refuted
bioasq_655,Is Loss of function one of the cardinal signs of inflammation?,Supported
bioasq_656,Does the association of PARP1 and CTCF follow a circadian rhythm?,Supported
bioasq_657,Does erythromycin increase risk of hypertrophic pyloric stenosis?,Supported
bioasq_658,Has the proteome of mice hippocampus been analysed?,Supported
bioasq_659,Was saracatinib being considered as a treatment for Alzheimer's disease in November 2017?,Supported
bioasq_660,Are mouse chromosomes acrocentric?,Supported
bioasq_661,Is overproduction of transthyretin is associated with amyloidosis associated neuropathy?,Supported
bioasq_662,"SGOT is an abbreviation for an enzyme other wise known as alanine amino transferase, yes or no?",Refuted
bioasq_663,Is patisiran currently (November 2017) in clinical phase II trials?,Refuted
bioasq_664,Is Solanezumab effective for Alzheimer's Disease?,Refuted
bioasq_665,Are organisms in the genus Morexella associated with sepsis?,Supported
bioasq_666,Are there mammalian promoters with distal enhancer functions?,Supported
bioasq_667,Is autosomal dominant inheritanced form of Osteogenesis imperfecta caused by mutations in the genes associated with collagen production?,Supported
bioasq_668,Is Apremilast effective for Behcet’s syndrome?,Supported
bioasq_669,Are splicing speckles associated with transcription?,Refuted
bioasq_670,Does Enzastaurin improve survival of glioblastoma patients?,Refuted
bioasq_671,Is Tofacitinib effective for Ulcerative Colitis?,Supported
bioasq_672,Is CREB a key memory protein?,Supported
bioasq_673,Is cilengitide effective for treatment of glioblastoma?,Refuted
bioasq_674,Can multiple myeloma patients develop hyperviscosity syndrome?,Supported
bioasq_675,Does the human lncRNA LINC-PINT promote tumorigenesis?,Refuted
bioasq_676,Is LDB1-mediated enhancer looping dependent on cohesin?,Refuted
bioasq_677,Is there any link between ERCC1-XPF and cohesin?,Supported
bioasq_678,Does Evolocumab improve cognitive function?,Refuted
bioasq_679,Can radius fracture cause carpal tunnel syndrome?,Supported
bioasq_680,Can Logic Alignment Free (LAF) be used for bacterial genomes classification?,Supported
bioasq_681,Is Marfan syndrome associated with chordal rupture?,Supported
bioasq_682,Can canagliflozin cause euglycemic diabetic ketoacidosis?,Supported
bioasq_683,Is there an association between Klinefelter syndrome and breast cancer?,Supported
bioasq_684,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",Supported
bioasq_685,Is vorinostat effective for glioblastoma?,Refuted
bioasq_686,Is there any role of Dlx1 and Dlx2 transcription factors in cortical interneurons?,Supported
bioasq_687,Has ATF4 transcription factor been linked to cancer and neoplastic transformation?,Supported
bioasq_688,Are patients with Sjogren syndrome at increased risk for lymphoma?,Supported
bioasq_689,Does prolactinoma increase osteoporosis risk?,Supported
bioasq_690,"Down's syndrome occurs when an individual has an extra copy or part of a copy of chromosome 21, yes or no?",Supported
bioasq_691,Is creatinine assessment included in the MELD score?,Supported
bioasq_692,Is celiac disease caused by gliadin-induced transglutaminase-2 (TG2)-dependent events ?,Supported
bioasq_693,"Does wheat belongs to the genus Avena, yes or no?",Refuted
bioasq_694,Does Uc.160 promote cancer?,Refuted
bioasq_695,Can doxycycline cause photosensitivity?,Supported
bioasq_696,Are paralog genes co-regulated?,Supported
bioasq_697,Is polyadenylation a process that stabilizes a protein by adding a string of Adenosine residues to the end of the molecule?,Refuted
bioasq_698,Are stress granules membraneous?,Refuted
bioasq_699,Is the consumption of chocolate associated with an increase in cardiovascular disease?,Refuted
bioasq_700,Is the gene CDKN2A nevogenic?,Supported
bioasq_701,Are there ways of joint Bayesian inference of risk variants?,Supported
bioasq_702,Has intepirdine been evaluated in clinical trials? (November 2017),Supported
bioasq_703,Is subacute sclerosing panencephalitis caused by the Measles vaccine?,Refuted
bioasq_704,Does armodafinil improve fatigue of glioma patients?,Refuted
bioasq_705,Is pregabalin effective for sciatica?,Refuted
bioasq_706,Can gas vesicles be detected by ultrasound?,Supported
bioasq_707,Is Citrobacter rodentium pathogenic?,Supported
bioasq_708,Can CD55 deficiency cause thrombosis?,Supported
bioasq_709,Are sleep apnea and snoring associated with cardiac arrhythmias?,Supported
bioasq_710,Are osteoclasts specialized in bone degradation?,Supported
bioasq_711,Does temsirolimus improve survival of glioblastoma patients?,Refuted
bioasq_712,Are there sex differences in the transcriptome of the mouse hippocampus?,Supported
bioasq_713,Does MC1R palmitoylation reduce pigmentation?,Refuted
bioasq_714,"A bite from the Lone Star Tick Amblyomma americanum, can cause the victim to become allergic to red meat, yes or no?",Supported
bioasq_715,Is Rucaparib effective for ovarian cancer?,Supported
bioasq_716,Does verubecestat activate BACE?,Refuted
bioasq_717,Is Tocilizumab effective for Giant-Cell Arteritis?,Supported
bioasq_718,Is there a link between nuclear position and DNA repair pathway choice?,Supported
bioasq_719,Can non ubiquitinated Tomm20 promote mitophagy?,Refuted
bioasq_720,Does SARM1 deletion cause neurodegeneration?,Refuted
bioasq_721,Is DNA polymerase θ involved in DNA repair?,Supported
bioasq_722,Can nanoparticles be used for afterglow imaging?,Supported
bioasq_723,Is there any role of interleukin-11 in cardiovascular fibrosis?,Supported
bioasq_724,Is there a disease or condition called Exploding Head Syndrome?,Supported
bioasq_725,Is Enlimomab effective for stroke treatment?,Refuted
bioasq_726,Are AAV vectors considered for the treatment of retinal dystrophies?,Supported
bioasq_727,Does International Citicoline Trial on acUte Stroke trial supports efficacy of citicoline for stroke treatment?,Refuted
bioasq_728,Is human lysyl oxidase-like 2 a glycoprotein?,Supported
bioasq_729,Can GDF15 be a biomarker for metformin treatment?,Supported
bioasq_730,Has rituximab been considered as a treatment for chronic fatigues syndrome? (November 2017),Supported
bioasq_731,Does oncogene-induced DNA replication stress inhibit genomic instability?,Refuted
bioasq_732,Is the petrous bone used in ancient DNA sampling?,Supported
bioasq_733,Is recursive splicing more common in short introns?,Refuted
bioasq_734,Is Lysyl oxidase crosslinking collagen?,Supported
bioasq_735,Is sternotomy closure done using either a sternal ZipFix™ implant  or conventional steel wire following cardiac surgery?,Supported
bioasq_736,Is transcription of eRNA bidirectional?,Supported
bioasq_737,Is the protein pelota a ribosomal rescue factor?,Supported
bioasq_738,Is CXCL7 a chemokine?,Supported
bioasq_739,The TRPM2 gene is associated with development of spontaneous thromboembolism?,Refuted
bioasq_740,Is a mutation of the  ZIKV's membrane protein prM responsible for the microcephaly in new-born infants?,Supported
bioasq_741,Is lumican a secreted protein?,Supported
bioasq_742,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,Refuted
bioasq_743,Is p53 a transcription factor?,Supported
bioasq_744,Is Cystatin D a biomarker?,Supported
