claim_id,claim,true_label
scifact_805,Monoclonal antibody targeting of N-cadherin inhibits metastasis.,Supported
scifact_808,Most termination events in Okazaki fragments are sequence specific.,Supported
scifact_718,Low nucleosome occupancy correlates with low methylation levels across species.,Refuted
scifact_721,Lupus-prone mice infected with curliproducing bacteria have higher autoantibody titers compared to controls.,Supported
scifact_653,Interleukin-18 plays an important role in the pathogenesis of atherosclerosis.,Supported
scifact_657,Intramembrane cleavage by signal peptide peptidase aids in the degradation of proteins with a complex membrane orientation.,Supported
scifact_661,JMJD6 catalyzes the hydroxylation of C-terminal lysine and supresses transcriptional activity.,Supported
scifact_631,Inhibiting HDAC6 increases survival of mice with ARID1A mutated tumors.,Supported
scifact_667,Klf2 is important for proper myeloid cell function.,Supported
scifact_668,Klf4 is important for proper myeloid cell differentiation.,Supported
scifact_669,Klf4 is not required for proper myeloid cell differentiation.,Refuted
scifact_648,Integrated care is successful at tackling multiple comorbidities.,Supported
scifact_670,Knockout proximal tubule-specific deletion of the BMP receptor Alk3 causes epithelial damage.,Supported
scifact_671,Knockout proximal tubule-specific deletion of the BMP receptor Alk3 causes fibrosis.,Supported
scifact_673,LDL cholesterol has a causal role in the development of cardiovascular disease.,Supported
scifact_680,Lack of FGF21 in mice increases life expectancy.,Refuted
scifact_681,Lack of FGF21 in mice leads to atherosclerotic plaque formation.,Supported
scifact_682,Lack of FGF21 in mice leads to reduced lifespan.,Supported
scifact_683,Lack of FGF21 in mice slows the rate of atherosclerotic plaque formation.,Refuted
scifact_662,JMJD6 slows the hydroxylation of C-terminal lysine,Refuted
scifact_663,KLF4 is necessary for VSMCs to gain genetic characteristics of other cell types within atherosclerotic lesions.,Supported
scifact_665,KRT17 modulates the expression of the transcriptional regulator AIRE in diseased epithelia.,Supported
scifact_666,Kir7.1 modulates channel activity by the G protein-coupled melanocortin-4 receptor (MC4R) in the paraventricular nucleus of the hypothalamus.,Supported
scifact_738,MICAL redox enzymes regulate actin dynamics.,Supported
scifact_694,Lice attenuated SIV vaccines induce a stronger antigen-specific T cell response in lymph node cells.,Supported
scifact_723,Ly49Q directs the organization of neutrophil migration to inflammation sites by regulating membrane raft functions.,Supported
scifact_728,Ly6C hi monocytes have a lower inflammatory capacity than Ly6C lo monocytes.,Refuted
scifact_729,Lymphadenopathy is observed in knockin mouse lacking the SHP-2 MAPK pathway.,Supported
scifact_742,Macrolides have no protective effect against myocardial infarction.,Supported
scifact_743,Macrolides protect against myocardial infarction.,Refuted
scifact_744,Macropinocytosis contributes to a cell's supply of amino acids via the intracellular uptake of protein.,Supported
scifact_756,Many proteins in human cells can be post-translationally modified at lysine residues via acetylation.,Supported
scifact_641,Insomnia can be effectively treated with cognitive behavioral therapy.,Supported
scifact_709,Long chain polyunsaturated fatty acids supplementation is associated with lower rates of atopic eczema at 1 year.,Supported
scifact_693,Leuko-reduced blood reduces infectious complications in red blood cell transfusion.,Supported
scifact_589,"In young and middle-aged adults, current or remote uses of ADHD medications do not increase the risk of serious cardiovascular events.",Supported
scifact_593,Incidence of heart failure decreased by 10% in women since 1979.,Supported
scifact_597,Incidence rates of cervical cancer have decreased.,Supported
scifact_734,MEK inhibitors are effective treatments in RAS-driven mouse models of cancer.,Supported
scifact_736,MFGE8 regulates fat absorption by binding to av-Beta3 and av-Beta5 integrins.,Supported
scifact_737,MICAL redox enzymes regulate actin dynamics in many cell types.,Supported
scifact_746,MafA phosphorylation enhances its ubiquitination.,Supported
scifact_747,MafA ubiquitination decreases the recruitment of coavtivator P/CAF by MafA.,Refuted
scifact_748,MafA ubiquitination increases the recruitment of coavtivator P/CAF by MafA.,Supported
scifact_749,Major antigen-induced signals from the T cell receptor and secondary signals from costimulatory receptors are required for T cell activation.,Supported
scifact_751,Major vault protein (MVP) leads to more aggressive tumors by regulating the sorting of tumor suppressive miR-193a into extracellular vesicles (EVs).,Supported
scifact_752,Major vault protein regulates sorting of tumor suppressive miR-193a into EVs.,Supported
scifact_717,Low nucleosome occupancy correlates with high methylation levels across species.,Supported
scifact_724,Ly49Q directs the organization of neutrophil polarization by regulating membrane raft functions.,Supported
scifact_726,Ly6C hi monocytes have a higher inflammatory capacity than Ly6C lo monocytes.,Supported
scifact_674,LDL cholesterol has no involvement in the development of cardiovascular disease.,Refuted
scifact_692,Leuko-increased blood increases infectious complications in red blood cell transfusion.,Refuted
scifact_764,Medications to treat obesity are highly effective.,Refuted
scifact_765,Medications to treat obesity do not have side effects.,Refuted
scifact_766,Medications to treat obesity have unwanted side effects.,Supported
scifact_767,Men are more susceptible to death due to pneumonia when compared to women.,Refuted
scifact_771,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in similar efficacy and better quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,Refuted
scifact_772,Mice are incapable of producing neutralizing antibodies in reponse to the Chikungunya virus (CHIKV) produced in mosquitos.,Refuted
scifact_740,MUC1-C activates the NF-κB p65 signaling pathway by interacting with IκB kinase ß.,Supported
scifact_745,MafA phosphorylation decreases its ubiquitination.,Refuted
scifact_807,Most termination events in Okazaki fragments are dictated by initiation patterns.,Supported
scifact_778,Mice lacking Sirt1 in Sf1-expressing neurons are immune to diet-induced obesity and insulin resistance.,Refuted
scifact_779,Mice lacking Sirt1 in Sf1-expressing neurons have increased susceptibility to diet-induced obesity and insulin resistance.,Supported
scifact_780,Mice that lack Interferon-γ or its receptor are highly susceptible to experimental autoimmune myocarditis.,Supported
scifact_782,Mice without IFN-γ or its receptor are highly susceptible to EAM induced with α-MyHC/CFA.,Supported
scifact_787,Microcin J25 encourages nucleoside triphosphate (NTP) binding.,Refuted
scifact_788,Microcin J25 inhibits nucleoside triphosphate (NTP) binding.,Supported
scifact_789,Microglia are an innate immune cell type of the central nervous system.,Supported
scifact_760,Mathematical models predict that using Artemisinin-based combination therapy over nongametocytocidal drugs have only a modest impact in reducing malaria transmission.,Supported
scifact_619,Increased vessel density along with a reduction in fibrosis decreases the efficacy of chemotherapy treatments.,Refuted
scifact_636,"Inositol lipid 3-phosphatase PTEN converts Ptdlns(3,4)P 2 into phosphatidylinositol 4-phosphate.",Supported
scifact_539,Hypoglycemia increases the risk of dementia.,Supported
scifact_540,Hypothalamic glutamate neurotransmission is crucial to energy balance.,Supported
scifact_549,IRG1 has antiviral effects against neurotropic viruses.,Supported
scifact_795,Mitochondria play a major role in apoptosis.,Supported
scifact_797,Mitochondria play a major role in energy production.,Supported
scifact_798,Mitochondria play a trivial role in calcium homeostasis.,Refuted
scifact_801,Monoclonal antibody targeting of N-cadherin encourages castration resistance.,Refuted
scifact_802,Monoclonal antibody targeting of N-cadherin encourages metastasis.,Refuted
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,Supported
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,Supported
scifact_816,Mutations in RIM1 raise levels of IME1 RNA.,Refuted
scifact_818,Myelin sheaths play a role in action potential propagation.,Supported
scifact_822,N348I mutations cause resistance to nevirapine.,Supported
scifact_825,N348I mutations reduce resistance to nevirapine.,Refuted
scifact_835,NR5A2 does not play a role in development of endometrial tissues.,Refuted
scifact_790,Microglia are an innate immune cell type of the peripheral nervous system.,Refuted
scifact_791,Migraine with aura is associated with ischemic stroke.,Supported
scifact_792,Misunderstandings between doctors and patients can lead to non-adherence.,Supported
scifact_598,Incidence rates of cervical cancer have increased due to nationwide screening programs based primarily on cytology to detect uterine cervical cancer.,Refuted
scifact_613,Increased microtubule acetylation repairs LRRK2 Roc-COR domain mutation induced locomotor deficits.,Supported
scifact_841,Natriuretic peptides protect against diabetes.,Supported
scifact_844,Neutrophil extracellular trap (NET) antigens may contain the targeted autoantigens PR3 and MPO.,Supported
scifact_846,Neutrophils produce IL-1β in response to large particles.,Supported
scifact_853,Nonhuman primates are incapable of producing neutralizing antibodies in reponse to the Eilat virus (EILV) produced in mosquitos.,Refuted
scifact_854,Nonhypertensive people who are 55 years old have a 90% chance of developing hypertension during their lifetime.,Supported
scifact_855,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,Refuted
scifact_856,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,Refuted
scifact_810,"Mouse models can be generated using ""artificial spermatids.""",Supported
scifact_812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,Supported
scifact_815,Mutations in RIM1 decrease levels of IME1 RNA.,Supported
scifact_857,Nonsteroidal antinflammatory drugs show potential anticancer indications.,Supported
scifact_858,Normal expression of RUNX1 causes tumorsupressing effects.,Supported
scifact_860,Normal granulomas form in the absence of TNF in Zebrafish.,Supported
scifact_861,Normal granulomas form in the presence of TNF in Zebrafish.,Refuted
scifact_863,Notch signaling occurs between tumor cells and stromal cells.,Supported
scifact_867,Oat tolerant coeliac patients may have oat specific inflammatory cells in their small bowel mucosa.,Supported
scifact_840,Natriuretic peptides increase susceptibility to diabetes.,Refuted
scifact_884,Omnivores produce more trimethylamine N-oxide from dietary I-carnitine than vegetarians.,Supported
scifact_885,One in five surgical randomized controlled trials are discontinued early.,Supported
scifact_569,"In adult tissue, most T cells are memory T cells.",Supported
scifact_578,"In mouse models, the loss of CSF1R facilitates MOZ-TIF2-induced leuekmogenesis.",Refuted
scifact_516,High levels of CRP reduces the risk of exacerbations in chronic obstructive pulmonary disease (COPD).,Refuted
scifact_521,High-sensitivity cardiac troponin T (HSCT-T) dosage may not be diagnostic if the onset of symptoms occurs less than 3 hours before acute myocardial injury (AMI).,Supported
scifact_525,Histone demethylase recruitment and a transient decrease in histone methylation is necessary for ligand-dependent induction of transcription by nuclear receptors.,Supported
scifact_528,Human T-lymphotropic virus type-I-associated myelopathy / tropical spastic paraparesis (HAM/TSP) patients produce Immunoglobulin G (IgG) antibodies which cross-react with an immunodominant epitope in Tax.,Supported
scifact_886,One in two surgical randomized controlled trials are discontinued early.,Refuted
scifact_893,Osteocytes have an essential role in G-CSF induced HSPC mobilization.,Supported
scifact_928,Patients with microcytosis and higher erythrocyte count are more vulnerable to severe malarial anaemia when infected with Plasmodium falciparum.,Refuted
scifact_929,Patients with microcytosis and higher erythrocyte count were more resistant to severe malarial anaemia when infected with Plasmodium falciparum.,Supported
scifact_901,PCSK9 inhibitors decrease plasma Lp(a) levels.,Supported
scifact_902,PD-1 triggering on monocytes enhances IL-10 production by monocytes.,Supported
scifact_909,PKG-la does not have a large impact on expression of pain hypersensitivity in PGK-la knockout mice.,Refuted
scifact_910,PKG-la does not have a large impact on expression of spinal long term potentiation in PGK-la knockout mice.,Refuted
scifact_912,PKG-la plays an essential role in expression of spinal long term potentiation in PGK-la knockout mice.,Supported
scifact_917,PTEN is a regulator for the transcriptional activity of SRF,Supported
scifact_881,Omnivores produce less trimethylamine N-oxide from dietary I-carnitine than vegans.,Refuted
scifact_883,Omnivores produce more trimethylamine N-oxide from dietary I-carnitine than vegans.,Supported
scifact_532,Hyperfibrinogenemia decreases rates of femoropopliteal bypass thrombosis.,Refuted
scifact_533,Hyperfibrinogenemia increases rates of femoropopliteal bypass thrombosis.,Supported
scifact_536,Hypocretin neurones induce panicprone state in rats.,Supported
scifact_443,GATA-3 is important for hematopoietic stem cell (HSC) function.,Supported
scifact_452,Gene expression does not vary appreciably across genetically identical cells.,Refuted
scifact_926,Patients with common epithelial cancers  are more likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,Supported
scifact_927,Patients with common epithelial cancers are less likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,Refuted
scifact_935,Peroxynitrite is required for induction of T cell tolerance.,Supported
scifact_940,Pharmacist attendance at ward rounds increases adverse events in wards.,Refuted
scifact_941,Pharmacist attendance at ward rounds reduces adverse events in wards.,Supported
scifact_942,Phase information is useful for predicting donor-recipient matches in organ transplantation.,Supported
scifact_944,Physical activity does not improve cognitive function in individuals with Alzheimers.,Refuted
scifact_919,Participants who quit smoking reduce lung cancer risk by approximately 50%.,Supported
scifact_923,Patients in stable partnerships have a slower progression from HIV to AIDS.,Supported
scifact_925,Patients in stable partnerships progress from HIV to death at the same rate as patients not in partnerships.,Refuted
scifact_951,Piezo1 channels are sensors for cell migration in epithelial cells.,Supported
scifact_952,Pioglitazone use is not associated with an increased risk of prostate cancer.,Refuted
scifact_953,Pioglitazone use is significantly associated with an increased risk of pancreatic cancer.,Supported
scifact_954,Pioglitazone use is significantly associated with an increased risk of prostate cancer.,Supported
scifact_955,Pioneer factor OCT3/4 interacts with major chromatin remodeling factors.,Supported
scifact_959,Polymeal nutrition increases cardiovascular mortality.,Refuted
scifact_962,Post-transcriptional handling of mitochondrial transcripts occurs in mitochondrial RNA granules.,Supported
scifact_930,Patients with panic anxiety show decreased CSF levels of hypocretin.,Refuted
scifact_933,Pediatric SCD patients with vaso-occlusive crisis show increased morphine use after breathing 80 ppm iNO for 4 hours.,Supported
scifact_963,Pre-mRNAs associated with spliceosomal components are less stable than unassociated splicing substrates.,Refuted
scifact_964,Pre-mRNAs associated with spliceosomal components are more stable than unassociated splicing substrates.,Supported
scifact_965,Prescribed exercise training improves quality of life.,Supported
scifact_972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,Refuted
scifact_475,Glycolysis is one of the primary glycometabolic pathways in cells.,Supported
scifact_501,Headaches are not correlated with cognitive impairment.,Supported
scifact_513,High cardiopulmonary fitness causes increased mortality rate.,Refuted
scifact_380,Enhanced early production of inflammatory chemokines improves viral control in the lung.,Supported
scifact_385,Epigenetic modulating agents (EMAs) modulate antitumor immune response in a cancer model system.,Supported
scifact_386,Errors in peripheral IV drug administration are most common during bolus administration and multiple-step medicine preparations.,Supported
scifact_973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,Supported
scifact_977,Pro-inflammatory cytokines are up regulated during tumor development.,Supported
scifact_979,Progerin induces premature aging in stem cells.,Supported
scifact_980,Propriospinal interneurons that play a role in the plastic reorganization of spinal circuits are integral for recovery from spinal cord injury.,Supported
scifact_992,Pyridostatin deregulates G2/M progression.,Supported
scifact_994,Pyridostatin encourages proliferation of homologous recombination - defective cells.,Refuted
scifact_996,Pyridostatin induces checkpoint activation.,Supported
scifact_997,Pyridostatin induces double-strand breaks accumulation.,Supported
scifact_998,Pyridostatin prevents double-strand breaks accumulation.,Refuted
scifact_999,Pyridostatin reduces proliferation of homologous recombination - defective cells.,Supported
scifact_1000,Pyridostatin stabilizes the G - quadruplex in the telomeric region.,Supported
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,Supported
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,Refuted
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,Supported
scifact_984,Pseudogene PTENP1 encodes a transcript that regulates PTEN expression.,Supported
scifact_990,Pyridostatin decreases telomere fragility in BRCA2-deficient cells.,Refuted
scifact_399,Exposure to fine particulate air pollution is relate to anxiety prevalence.,Supported
scifact_415,Female carriers of the Apolipoprotein E4 (APOE4) allele have increased risk for dementia.,Supported
scifact_431,FoxO3a activation in neuronal death is mediated by reactive oxygen species (ROS).,Supported
scifact_436,Free histones are degraded by a Rad53-dependent mechanism once DNA has been replicated.,Supported
scifact_295,Crosstalk between dendritic cells (DCs) and innate lymphoid cells (ILCs) is important in the regulation of intestinal homeostasis.,Supported
scifact_298,Cytochrome c is released from the mitochondrial intermembrane space to cytosol during apoptosis.,Supported
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,Refuted
scifact_1015,Rapamycin delays aging in fruit flies.,Supported
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,Supported
scifact_1023,Recognition of start codons depends on the translation initiation factor IF3.,Supported
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,Supported
scifact_1034,Removal of H3K9me3 by ectopic expression of other H3K9 demethylases decreases reprogramming efficiency in SCNT experiments.,Refuted
scifact_1035,Removal of H3K9me3 by ectopic expression of other H3K9 demethylases improves reprogramming efficiency in SCNT experiments.,Supported
scifact_1036,Removal of H3K9me3 improves reprogramming efficiency in human somatic cell nuclear transfer experiments.,Supported
scifact_1040,Replacement of histone H2A with H2A.Z accelerates gene activation in yeasts by destabilizing +1 nucleosomes.,Supported
scifact_1042,Repressing IL-18 has negative effects on atherosclerotic lesion composition and progression.,Refuted
scifact_1043,Retinoic acid receptor-related orphan receptor gamma (RORγ) is a therapeutic target for castration-resistant prostate cancer (CRPC),Supported
scifact_1044,Rhythmic expression of Cry1 translates directly into a circadian regulation of cAMP signaling in gluconeogenesis.,Supported
scifact_1006,RTEL1 interacts with TRF2 through a C4C4 motif,Supported
scifact_1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,Supported
scifact_343,Diabetic patients with acute coronary syndrome experience increased short-term and long-term risk for bleeding events.,Supported
scifact_239,Cellular aging closely links to an older appearance.,Supported
scifact_248,Chenodeosycholic acid treatment increases whole-body energy expenditure.,Supported
scifact_249,Chenodeosycholic acid treatment reduces whole-body energy expenditure.,Refuted
scifact_1050,Risedronate increases risk of vertebral and non-vertebral fractures.,Refuted
scifact_1054,Risk of cardiovascular events can be cut by a third by using antihypertensive drug therapy among hemodialysis patients.,Supported
scifact_1055,Risk-adjusted mortality rates are similar in teaching and non-teaching hospitals.,Supported
scifact_1056,Rotator cuff exercises are more effective than general exercise therapy in reducing pain and improving function of the shoulder.,Supported
scifact_1065,Satellite cell dysfunction is a key factor in sarcopenia development.,Refuted
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,Supported
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,Supported
scifact_1072,Sepsis related mortality has remained stable between 2009-2014.,Supported
scifact_1073,Sepsis related mortality has risen from 2009 to 2014.,Refuted
scifact_1081,Side effects associated with antidepressants do not represent a mortality risk to postmenopausal women.,Refuted
scifact_1084,Side effects associated with antidepressants increases risk of stroke.,Supported
scifact_1045,Rhythmic expression of Cry1 translates directly into a circadian regulation of cAMP signaling in hepatic glucose metabolism.,Supported
scifact_1048,Ribosomopathies have a high degree of cell and tissue specific pathology.,Supported
scifact_314,Deamination of cytidine to uridine on the minus strand of viral DNA results in catastrophic G-to-A mutations in the viral genome.,Supported
scifact_327,Deletion of αvβ8 does not result in a spontaneous inflammatory phenotype.,Supported
scifact_338,Dexamethasone decreases risk of postoperative bleeding.,Refuted
scifact_1087,Sildenafil worsens erectile function in men who experience sexual dysfunction as a result of the use of SSRI antidepressants.,Refuted
scifact_1090,Smc5/6 engagment halts the activation of SUMO E3 ligase Mms21 by ATP-dependent remolding.,Refuted
scifact_1097,Splenomegaly is observed in knockin mouse lacking the SHP-2 MAPK pathway.,Supported
scifact_1101,Stiff substrates encourage mesodermal differentiation by degrading beta-catenin in an integrin-dependent manner.,Refuted
scifact_1102,Stiff substrates inhibit mesodermal differentiation by degrading beta-catenin in an integrin-dependent manner.,Supported
scifact_1103,Stroke patients with prior use of direct oral anticoagulants have a higher risk of in-hospital mortality than stroke patients with prior use of warfarin.,Refuted
scifact_1105,Students who perform poorly in the early years of medical school are at increased risk for professional misconduct later in their careers.,Supported
scifact_1069,Scapular stabilizer exercises are more effective than general exercise therapy in reducing pain and improving function of the shoulder.,Supported
scifact_275,Combining phosphatidylinositide 3-kinase and MEK 1/2 inhibitors is effective at treating KRAS mutant tumors.,Supported
scifact_279,Commelina yellow mottle virus' (ComYMV) genome consists of 7489 baise pairs.,Supported
scifact_217,CX3CR1 on the Th2 cells promotes T cell survival,Supported
scifact_218,CX3CR1 on the Th2 cells promotes airway inflammation.,Supported
scifact_219,CX3CR1 on the Th2 cells suppresses airway inflammation.,Refuted
scifact_1114,"Surfactin producing cells and exopolymer producing cells cooperate to generate ""Van Gogh"" bundles that have sliding abilities on specialized media.",Supported
scifact_1115,Surgical treatment is not superior to non-surgical in treating adults with displaced fractures of the proximal humerus.,Supported
scifact_1119,Sympathetic nerve activity is elevated throughout normal pregnancy.,Supported
scifact_1125,Systemic immunosuppressive (IS) therapy does not enhance the chance of cancer mortality in patients with inflammatory eye disease (IED),Supported
scifact_1126,Systemic immunosuppressive (IS) therapy increases the chance of cancer mortality in patients with inflammatory eye disease (IED),Refuted
scifact_1127,Systemic lupus erythematosus is a risk factor for cardiovascular disease.,Supported
scifact_1128,T cell receptor /CD3 microdomains are required to induce the immunologic synapse.,Supported
scifact_1106,Students who perform poorly in the early years of medical school are less likely to commit professional misconduct later in their careers.,Refuted
scifact_1109,Suboptimal nutrition is a leading cause of premature death,Supported
scifact_261,"Chronic aerobic exercise alters endothelial function, improving vasodilating mechanisms mediated by NO.",Supported
scifact_274,Combination nicotine replacement therapies with varenicline or bupropion lead to significantly higher long-term abstinence rates at 52 weeks than varenicline monotherapy.,Refuted
scifact_1139,Taking 400mg of α-tocopheryl acetate does not prevent prostate cancer.,Supported
scifact_1141,Taking 400mg of α-tocopheryl acetate in combination with vitamin C reduces the risk of prostate cancer.,Refuted
scifact_1142,Taking anti-depresents is associated with a decrease in the Aβ level in the brain of experimental animals.,Supported
scifact_1120,Sympathetic nerve activity is reduced throughout normal pregnancy.,Refuted
scifact_1157,The DESMOND program demonstrates no significant impact on biochemical outcomes.,Supported
scifact_1158,The DESMOND program demonstrates no significant impact on lifestyles outcomes.,Supported
scifact_1159,The DESMOND program demonstrates no significant impact on weight loss.,Supported
scifact_1162,The DdrB protein from Deinococcus radiodurans functions as a pentamer.,Supported
scifact_1133,TMEM27 is a marker for beta cells.,Supported
scifact_1134,TNFAIP3 is a glioblastoma tumor enhancer.,Supported
scifact_1135,TNFAIP3 is a glioblastoma tumor suppressor.,Refuted
scifact_1136,TNFAIP3 is a tumor enhancer in glioblastoma.,Supported
scifact_1138,TRAP+ osteoclasts regulate mature osteoblast maintenance.,Supported
scifact_1171,The NF-κB essential modulator gene prevents intestinal inflammation by inhibiting receptor-interacting protein (RIP) kinase 1 kinase activity-mediated epithelial cell death.,Supported
scifact_1173,The PDPN gene deactivates the C-type lectin receptor (CLEC-2).,Refuted
scifact_1176,The PRDM1 gene is a key determinant of primordial germ cells.,Supported
scifact_1177,"The PRDM1 gene, when combined with the PRDM14 gene, plays an important role during primordial germ cell specification.",Supported
scifact_1181,The RANK-RANK-Ligand (RANKL) pathway is involved in the development of Aire-expressing medullary thymic epithelial cells (mTECs).,Supported
scifact_1145,Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,Supported
scifact_1148,Ten percent (10%) of kidney cancers in the UK are attributable to excess weight.,Supported
scifact_1153,The C-type lectin receptor (CLEC-2) rearranges the actin cytoskeleton in dendritic cells to promote efficient motility along stromal surfaces.,Supported
scifact_1156,The DESMOND program caused substantial weight loss in most participants.,Refuted
scifact_236,Cell autonomous sex determination in somatic cells occurs in Passeriformes.,Supported
scifact_179,Birth-weight is positively associated with breast cancer.,Supported
scifact_180,Blocking the interaction between TDP-43 and respiratory complex I proteins ND3 and ND6 leads to increased TDP-43-induced neuronal loss.,Refuted
scifact_183,Bone marrow cells contribute to adult macrophage compartments.,Refuted
scifact_185,Breast cancer development is determined exclusively by genetic factors.,Refuted
scifact_1182,The Snf1 complex regulates carbon and energy metabolism in baker's yeast (Saccharomyces cerevisiae).,Supported
scifact_1184,The US health care system can save up to $5 billion if 7% of patients waiting for kidney transplants participate in the optimized national kidney paired donation program.,Refuted
scifact_1205,The combination of physical examinations with C-reactive protein values do not improve the accuracy of radiographic verified pneumonia predictions.,Refuted
scifact_1169,The M2-phenotype in brown adipose tissue macrophages increases brown adipose tissue thermogenic activity.,Supported
scifact_1170,The NF-κB essential modulator gene induces intestinal inflammation by promoting receptor-interacting protein (RIP) kinase 1 kinase activity-mediated epithelial cell death.,Refuted
scifact_1220,The generation of reactive oxygen species by activated oncogenes contributes to the increased genomic instability of leukaemia cells.,Supported
scifact_1223,The innate immune response struggles to remove small numbers of parasites.,Refuted
scifact_1224,The latent infection of myeloid cells with human cytomegalovirus induces a number of changes in gene expression.,Supported
scifact_230,Carriers of the alcohol aldehyde dehydrogenase deficiency mutation drink less that non-carries.,Supported
scifact_233,Cell autonomous sex determination in somatic cells does not occur in Galliformes.,Refuted
scifact_1227,The mean suicide rate in women is higher after miscarriage than live birth.,Supported
scifact_1228,The mean suicide rate in women is lower after miscarriage than live birth.,Refuted
scifact_1229,The microtubule-dependent delivery and secretion of matrix metalloproteases (MMPs) is partially responsible for the disassembly of adhesion sites.,Supported
scifact_1230,The minor G allele of FOXO3 downregulates pro-inflammatory cytokines.,Supported
scifact_1231,The minor G allele of FOXO3 is related to less severe symptoms of Crohn's Disease.,Supported
scifact_1234,The minor G allele of FOXO3 up-regulates IL-10.,Supported
scifact_1237,The most prevalent adverse events to Semaglutide are cardiovascular.,Refuted
scifact_1238,The most prevalent adverse events to Semaglutide are gastrointestinal.,Supported
scifact_1239,The myocardial cell lineage originally develops from cardiac progenitors of exclusively endodermal origin.,Refuted
scifact_1246,The one-child policy has created a hospitable environment for female infants.,Refuted
scifact_1209,The deamination of cytidine to uridine on the minus strand of viral DNA can inactivate the viral genome by inducing G-to-A mutations.,Supported
scifact_1210,The density of cytokine receptor bearing cells affects the distance over which cytokines act.,Supported
scifact_1211,The density of cytokine receptor bearing cells has no effect on the distance over which cytokines act.,Refuted
scifact_216,CX3CR1 on the Th2 cells impairs T cell survival,Refuted
scifact_141,Auditory entrainment is strengthened when people see congruent visual and auditory information.,Supported
scifact_142,Autologous transplantation of mesenchymal stem cells causes a higher rate of opportunistic infections than induction therapy with anti-interleukin-2 receptor antibodies.,Refuted
scifact_143,Autologous transplantation of mesenchymal stem cells causes fewer opportunistic infections than induction therapy with anti-interleukin-2 receptor antibodies.,Supported
scifact_146,Autologous transplantation of mesenchymal stem cells has lower rates of rejection than induction therapy with anti-interleukin-2 receptor antibodies.,Supported
scifact_148,Autophagy declines in aged organisms.,Supported
scifact_1258,The recruitment of Wdr5 to its target loci depends on Kat8.,Supported
scifact_1260,The relationship between a breast cancer patient's capacity to metabolize tamoxifen and treatment outcome is independent of the patient's genetic make-up.,Refuted
scifact_1261,The removal of reactive oxygen species by activated oncogenes contributes to the increased genomic instability of leukaemia cells.,Refuted
scifact_1263,The repeat-variable diresidue (RVD) in the loop of Transcription-Activator Like (TAL) effectors specifies the nucleotides-amino acid contact at the target promoter element.,Supported
scifact_1265,The risk of breast cancer among parous women decreases with placental weight of pregnancies.,Refuted
scifact_1289,There is a relation between Erythromycin use and hypertrophic pyloric stenosis.,Supported
scifact_1293,There is no increased risk of hypospadias with clomiphene.,Refuted
scifact_1294,There is no known interaction between Pioneer factor OCT3/4 and major chromatin remodeling factors.,Refuted
scifact_1248,The peak incidence of fractures occurs during pubertal growth spurt in early adolescents.,Supported
scifact_1249,The peak incidence of fractures occurs in toddlers.,Refuted
scifact_1254,The proliferative capacity of neural progenitors differs across species.,Supported
scifact_1255,The proliferative capacity of progenitors is regulated cell-autonomously.,Supported
scifact_208,CHEK2 is not associated with breast cancer.,Supported
scifact_212,CR is associated with higher methylation age.,Refuted
scifact_1295,There is no relation between Erythromycin use and hypertrophic pyloric stenosis.,Refuted
scifact_1297,There was an estimated 30 million cases of pneumonia in young children worldwide in 2010.,Supported
scifact_1305,Tirasemtiv targets fast-twitch muscle.,Supported
scifact_1311,"Trans-acting factors, such as lncRNAs, influence mRNA translation.",Supported
scifact_1268,The risk of cancer rises with level of alcohol consumption.,Supported
scifact_1269,The risk of female prisoners harming themselves is ten times that of male prisoners.,Supported
scifact_1276,The tissue surrounding the granuloma in an immune cell induces an anti-inflammatory immune response.,Supported
