claim_id,claim,true_label
scifact_657,Intramembrane cleavage by signal peptide peptidase aids in the degradation of proteins with a complex membrane orientation.,supported
scifact_653,Interleukin-18 plays an important role in the pathogenesis of atherosclerosis.,supported
scifact_683,Lack of FGF21 in mice slows the rate of atherosclerotic plaque formation.,refuted
scifact_682,Lack of FGF21 in mice leads to reduced lifespan.,supported
scifact_681,Lack of FGF21 in mice leads to atherosclerotic plaque formation.,supported
scifact_680,Lack of FGF21 in mice increases life expectancy.,refuted
scifact_673,LDL cholesterol has a causal role in the development of cardiovascular disease.,supported
scifact_671,Knockout proximal tubule-specific deletion of the BMP receptor Alk3 causes fibrosis.,supported
scifact_670,Knockout proximal tubule-specific deletion of the BMP receptor Alk3 causes epithelial damage.,supported
scifact_669,Klf4 is not required for proper myeloid cell differentiation.,refuted
scifact_1148,Ten percent (10%) of kidney cancers in the UK are attributable to excess weight.,supported
scifact_1145,Taxation of sugar-sweetened beverages reduced the incidence rate of type II diabetes in India.,supported
scifact_1142,Taking anti-depresents is associated with a decrease in the Aβ level in the brain of experimental animals.,supported
scifact_1141,Taking 400mg of α-tocopheryl acetate in combination with vitamin C reduces the risk of prostate cancer.,refuted
scifact_1139,Taking 400mg of α-tocopheryl acetate does not prevent prostate cancer.,supported
scifact_1138,TRAP+ osteoclasts regulate mature osteoblast maintenance.,supported
scifact_1136,TNFAIP3 is a tumor enhancer in glioblastoma.,supported
scifact_1135,TNFAIP3 is a glioblastoma tumor suppressor.,refuted
scifact_694,Lice attenuated SIV vaccines induce a stronger antigen-specific T cell response in lymph node cells.,supported
scifact_738,MICAL redox enzymes regulate actin dynamics.,supported
scifact_737,MICAL redox enzymes regulate actin dynamics in many cell types.,supported
scifact_736,MFGE8 regulates fat absorption by binding to av-Beta3 and av-Beta5 integrins.,supported
scifact_734,MEK inhibitors are effective treatments in RAS-driven mouse models of cancer.,supported
scifact_726,Ly6C hi monocytes have a higher inflammatory capacity than Ly6C lo monocytes.,supported
scifact_724,Ly49Q directs the organization of neutrophil polarization by regulating membrane raft functions.,supported
scifact_717,Low nucleosome occupancy correlates with high methylation levels across species.,supported
scifact_709,Long chain polyunsaturated fatty acids supplementation is associated with lower rates of atopic eczema at 1 year.,supported
scifact_1153,The C-type lectin receptor (CLEC-2) rearranges the actin cytoskeleton in dendritic cells to promote efficient motility along stromal surfaces.,supported
scifact_764,Medications to treat obesity are highly effective.,refuted
scifact_760,Mathematical models predict that using Artemisinin-based combination therapy over nongametocytocidal drugs have only a modest impact in reducing malaria transmission.,supported
scifact_752,Major vault protein regulates sorting of tumor suppressive miR-193a into EVs.,supported
scifact_751,Major vault protein (MVP) leads to more aggressive tumors by regulating the sorting of tumor suppressive miR-193a into extracellular vesicles (EVs).,supported
scifact_749,Major antigen-induced signals from the T cell receptor and secondary signals from costimulatory receptors are required for T cell activation.,supported
scifact_748,MafA ubiquitination increases the recruitment of coavtivator P/CAF by MafA.,supported
scifact_747,MafA ubiquitination decreases the recruitment of coavtivator P/CAF by MafA.,refuted
scifact_746,MafA phosphorylation enhances its ubiquitination.,supported
scifact_745,MafA phosphorylation decreases its ubiquitination.,refuted
scifact_740,MUC1-C activates the NF-κB p65 signaling pathway by interacting with IκB kinase ß.,supported
scifact_1134,TNFAIP3 is a glioblastoma tumor enhancer.,supported
scifact_1133,TMEM27 is a marker for beta cells.,supported
scifact_1128,T cell receptor /CD3 microdomains are required to induce the immunologic synapse.,supported
scifact_1127,Systemic lupus erythematosus is a risk factor for cardiovascular disease.,supported
scifact_1126,Systemic immunosuppressive (IS) therapy increases the chance of cancer mortality in patients with inflammatory eye disease (IED),refuted
scifact_1125,Systemic immunosuppressive (IS) therapy does not enhance the chance of cancer mortality in patients with inflammatory eye disease (IED),supported
scifact_1120,Sympathetic nerve activity is reduced throughout normal pregnancy.,refuted
scifact_780,Mice that lack Interferon-γ or its receptor are highly susceptible to experimental autoimmune myocarditis.,supported
scifact_779,Mice lacking Sirt1 in Sf1-expressing neurons have increased susceptibility to diet-induced obesity and insulin resistance.,supported
scifact_778,Mice lacking Sirt1 in Sf1-expressing neurons are immune to diet-induced obesity and insulin resistance.,refuted
scifact_772,Mice are incapable of producing neutralizing antibodies in reponse to the Chikungunya virus (CHIKV) produced in mosquitos.,refuted
scifact_771,Metastatic colorectal cancer treated with a single agent fluoropyrimidines resulted in similar efficacy and better quality of life when compared with oxaliplatin-based chemotherapy in elderly patients.,refuted
scifact_767,Men are more susceptible to death due to pneumonia when compared to women.,refuted
scifact_766,Medications to treat obesity have unwanted side effects.,supported
scifact_765,Medications to treat obesity do not have side effects.,refuted
scifact_798,Mitochondria play a trivial role in calcium homeostasis.,refuted
scifact_797,Mitochondria play a major role in energy production.,supported
scifact_795,Mitochondria play a major role in apoptosis.,supported
scifact_792,Misunderstandings between doctors and patients can lead to non-adherence.,supported
scifact_791,Migraine with aura is associated with ischemic stroke.,supported
scifact_790,Microglia are an innate immune cell type of the peripheral nervous system.,refuted
scifact_789,Microglia are an innate immune cell type of the central nervous system.,supported
scifact_788,Microcin J25 inhibits nucleoside triphosphate (NTP) binding.,supported
scifact_787,Microcin J25 encourages nucleoside triphosphate (NTP) binding.,refuted
scifact_782,Mice without IFN-γ or its receptor are highly susceptible to EAM induced with α-MyHC/CFA.,supported
scifact_822,N348I mutations cause resistance to nevirapine.,supported
scifact_818,Myelin sheaths play a role in action potential propagation.,supported
scifact_816,Mutations in RIM1 raise levels of IME1 RNA.,refuted
scifact_815,Mutations in RIM1 decrease levels of IME1 RNA.,supported
scifact_812,Mutant mice lacking SVCT2 have severely reduced ascorbic acid levels in both brain and adrenals.,supported
scifact_810,"Mouse models can be generated using ""artificial spermatids.""",supported
scifact_807,Most termination events in Okazaki fragments are dictated by initiation patterns.,supported
scifact_804,Monoclonal antibody targeting of N-cadherin inhibits growth.,supported
scifact_803,Monoclonal antibody targeting of N-cadherin inhibits castration resistance.,supported
scifact_802,Monoclonal antibody targeting of N-cadherin encourages metastasis.,refuted
scifact_801,Monoclonal antibody targeting of N-cadherin encourages castration resistance.,refuted
scifact_856,Nonsteroidal antinflammatory drugs are ineffective as cancer treatments.,refuted
scifact_855,Noninvasive positive pressure ventilation is not predictive of acute respiratory failure after solid organ transplantation.,refuted
scifact_854,Nonhypertensive people who are 55 years old have a 90% chance of developing hypertension during their lifetime.,supported
scifact_853,Nonhuman primates are incapable of producing neutralizing antibodies in reponse to the Eilat virus (EILV) produced in mosquitos.,refuted
scifact_846,Neutrophils produce IL-1β in response to large particles.,supported
scifact_844,Neutrophil extracellular trap (NET) antigens may contain the targeted autoantigens PR3 and MPO.,supported
scifact_841,Natriuretic peptides protect against diabetes.,supported
scifact_840,Natriuretic peptides increase susceptibility to diabetes.,refuted
scifact_835,NR5A2 does not play a role in development of endometrial tissues.,refuted
scifact_825,N348I mutations reduce resistance to nevirapine.,refuted
scifact_883,Omnivores produce more trimethylamine N-oxide from dietary I-carnitine than vegans.,supported
scifact_881,Omnivores produce less trimethylamine N-oxide from dietary I-carnitine than vegans.,refuted
scifact_867,Oat tolerant coeliac patients may have oat specific inflammatory cells in their small bowel mucosa.,supported
scifact_863,Notch signaling occurs between tumor cells and stromal cells.,supported
scifact_861,Normal granulomas form in the presence of TNF in Zebrafish.,refuted
scifact_860,Normal granulomas form in the absence of TNF in Zebrafish.,supported
scifact_858,Normal expression of RUNX1 causes tumorsupressing effects.,supported
scifact_857,Nonsteroidal antinflammatory drugs show potential anticancer indications.,supported
scifact_1119,Sympathetic nerve activity is elevated throughout normal pregnancy.,supported
scifact_1115,Surgical treatment is not superior to non-surgical in treating adults with displaced fractures of the proximal humerus.,supported
scifact_1114,"Surfactin producing cells and exopolymer producing cells cooperate to generate ""Van Gogh"" bundles that have sliding abilities on specialized media.",supported
scifact_885,One in five surgical randomized controlled trials are discontinued early.,supported
scifact_884,Omnivores produce more trimethylamine N-oxide from dietary I-carnitine than vegetarians.,supported
scifact_917,PTEN is a regulator for the transcriptional activity of SRF,supported
scifact_912,PKG-la plays an essential role in expression of spinal long term potentiation in PGK-la knockout mice.,supported
scifact_910,PKG-la does not have a large impact on expression of spinal long term potentiation in PGK-la knockout mice.,refuted
scifact_909,PKG-la does not have a large impact on expression of pain hypersensitivity in PGK-la knockout mice.,refuted
scifact_902,PD-1 triggering on monocytes enhances IL-10 production by monocytes.,supported
scifact_901,PCSK9 inhibitors decrease plasma Lp(a) levels.,supported
scifact_893,Osteocytes have an essential role in G-CSF induced HSPC mobilization.,supported
scifact_886,One in two surgical randomized controlled trials are discontinued early.,refuted
scifact_1106,Students who perform poorly in the early years of medical school are less likely to commit professional misconduct later in their careers.,refuted
scifact_1105,Students who perform poorly in the early years of medical school are at increased risk for professional misconduct later in their careers.,supported
scifact_1103,Stroke patients with prior use of direct oral anticoagulants have a higher risk of in-hospital mortality than stroke patients with prior use of warfarin.,refuted
scifact_1102,Stiff substrates inhibit mesodermal differentiation by degrading beta-catenin in an integrin-dependent manner.,supported
scifact_1101,Stiff substrates encourage mesodermal differentiation by degrading beta-catenin in an integrin-dependent manner.,refuted
scifact_925,Patients in stable partnerships progress from HIV to death at the same rate as patients not in partnerships.,refuted
scifact_923,Patients in stable partnerships have a slower progression from HIV to AIDS.,supported
scifact_919,Participants who quit smoking reduce lung cancer risk by approximately 50%.,supported
scifact_935,Peroxynitrite is required for induction of T cell tolerance.,supported
scifact_933,Pediatric SCD patients with vaso-occlusive crisis show increased morphine use after breathing 80 ppm iNO for 4 hours.,supported
scifact_930,Patients with panic anxiety show decreased CSF levels of hypocretin.,refuted
scifact_929,Patients with microcytosis and higher erythrocyte count were more resistant to severe malarial anaemia when infected with Plasmodium falciparum.,supported
scifact_928,Patients with microcytosis and higher erythrocyte count are more vulnerable to severe malarial anaemia when infected with Plasmodium falciparum.,refuted
scifact_927,Patients with common epithelial cancers are less likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,refuted
scifact_926,Patients with common epithelial cancers  are more likely to have an emergency event as their first hospital admission if they live in resource-deprived areas.,supported
scifact_1109,Suboptimal nutrition is a leading cause of premature death,supported
scifact_953,Pioglitazone use is significantly associated with an increased risk of pancreatic cancer.,supported
scifact_952,Pioglitazone use is not associated with an increased risk of prostate cancer.,refuted
scifact_951,Piezo1 channels are sensors for cell migration in epithelial cells.,supported
scifact_944,Physical activity does not improve cognitive function in individuals with Alzheimers.,refuted
scifact_942,Phase information is useful for predicting donor-recipient matches in organ transplantation.,supported
scifact_941,Pharmacist attendance at ward rounds reduces adverse events in wards.,supported
scifact_940,Pharmacist attendance at ward rounds increases adverse events in wards.,refuted
scifact_972,Primary cervical cancer screening with HPV detection has lower longitudinal sensitivity than conventional cytology to detect cervical intraepithelial neoplasia grade 2.,refuted
scifact_965,Prescribed exercise training improves quality of life.,supported
scifact_964,Pre-mRNAs associated with spliceosomal components are more stable than unassociated splicing substrates.,supported
scifact_963,Pre-mRNAs associated with spliceosomal components are less stable than unassociated splicing substrates.,refuted
scifact_962,Post-transcriptional handling of mitochondrial transcripts occurs in mitochondrial RNA granules.,supported
scifact_959,Polymeal nutrition increases cardiovascular mortality.,refuted
scifact_955,Pioneer factor OCT3/4 interacts with major chromatin remodeling factors.,supported
scifact_954,Pioglitazone use is significantly associated with an increased risk of prostate cancer.,supported
scifact_979,Progerin induces premature aging in stem cells.,supported
scifact_977,Pro-inflammatory cytokines are up regulated during tumor development.,supported
scifact_973,Primary cervical cytology screening with HPV detection has higher longitudinal sensitivity to detect severe cervical intraepithelial neoplasia than conventional cytology.,supported
scifact_1003,RAD52 is involved in break-induced DNA replication (BIR).,supported
scifact_1000,Pyridostatin stabilizes the G - quadruplex in the telomeric region.,supported
scifact_999,Pyridostatin reduces proliferation of homologous recombination - defective cells.,supported
scifact_998,Pyridostatin prevents double-strand breaks accumulation.,refuted
scifact_997,Pyridostatin induces double-strand breaks accumulation.,supported
scifact_996,Pyridostatin induces checkpoint activation.,supported
scifact_994,Pyridostatin encourages proliferation of homologous recombination - defective cells.,refuted
scifact_992,Pyridostatin deregulates G2/M progression.,supported
scifact_990,Pyridostatin decreases telomere fragility in BRCA2-deficient cells.,refuted
scifact_984,Pseudogene PTENP1 encodes a transcript that regulates PTEN expression.,supported
scifact_980,Propriospinal interneurons that play a role in the plastic reorganization of spinal circuits are integral for recovery from spinal cord injury.,supported
scifact_1097,Splenomegaly is observed in knockin mouse lacking the SHP-2 MAPK pathway.,supported
scifact_1090,Smc5/6 engagment halts the activation of SUMO E3 ligase Mms21 by ATP-dependent remolding.,refuted
scifact_1087,Sildenafil worsens erectile function in men who experience sexual dysfunction as a result of the use of SSRI antidepressants.,refuted
scifact_1084,Side effects associated with antidepressants increases risk of stroke.,supported
scifact_1081,Side effects associated with antidepressants do not represent a mortality risk to postmenopausal women.,refuted
scifact_1073,Sepsis related mortality has risen from 2009 to 2014.,refuted
scifact_1072,Sepsis related mortality has remained stable between 2009-2014.,supported
scifact_1004,RANK-RANKL pathway signalling has no known association with development of Aire-expressing medullary thymic epithelial cells.,refuted
scifact_1011,Radioiodine treatment of non-toxic multinodular goitre increases thyroid volume.,refuted
scifact_1009,RUNX1 is downregulated or mutated in TLX1 T-ALL.,supported
scifact_1006,RTEL1 interacts with TRF2 through a C4C4 motif,supported
scifact_1005,RANK-RANKL pathway signalling is linked to development of Aire-expressing medullary thymic epithelial cells.,supported
scifact_1043,Retinoic acid receptor-related orphan receptor gamma (RORγ) is a therapeutic target for castration-resistant prostate cancer (CRPC),supported
scifact_1042,Repressing IL-18 has negative effects on atherosclerotic lesion composition and progression.,refuted
scifact_1040,Replacement of histone H2A with H2A.Z accelerates gene activation in yeasts by destabilizing +1 nucleosomes.,supported
scifact_1036,Removal of H3K9me3 improves reprogramming efficiency in human somatic cell nuclear transfer experiments.,supported
scifact_1035,Removal of H3K9me3 by ectopic expression of other H3K9 demethylases improves reprogramming efficiency in SCNT experiments.,supported
scifact_1034,Removal of H3K9me3 by ectopic expression of other H3K9 demethylases decreases reprogramming efficiency in SCNT experiments.,refuted
scifact_1031,Reduction of Rpl38 alters the composition of the Hox gene mRNAs translation in mice without lowering overall protein synthesis.,supported
scifact_1030,Reducing H3k4me3 methylation induces mouse epiblast stem cells to naive pluripotency efficiently.,supported
scifact_1028,Reduced responsiveness to interleukin-2 in regulatory T cells is associated with autoimmune diseases such as Type 1 Diabetes.,supported
scifact_1023,Recognition of start codons depends on the translation initiation factor IF3.,supported
scifact_1018,Rapid phosphotransfer rates are correlated with histidine kinase regulator specificity.,supported
scifact_1015,Rapamycin delays aging in fruit flies.,supported
scifact_1381,YAP/TAZ is required in intestinal regeneration in mouse models of ulcerative colitis.,supported
scifact_1380,Women with a lower birth weight are more likely to develop breast cancer later in life.,refuted
scifact_1378,Women are more susceptible to death due to pneumonia when compared to men.,supported
scifact_1376,Whole brain radiotherapy increases the occurrence of new brain metastases.,refuted
scifact_1373,Walking in traffic areas in London improves lung function in elderly adults.,refuted
scifact_22,76-85% of people with severe mental disorder receive no treatment in low and middle income countries.,supported
scifact_1386,cSMAC formation represses weak ligand signalling.,refuted
scifact_1390,mcm 5 s 2 U is required for proper decoding of NNR codons in eukaryotes.,supported
scifact_1391,miR-142-5P is a known regulator of raised body temperature.,supported
scifact_1392,miR-142-5P is a temperature-sensitive microRNA (miRNA).,supported
scifact_1393,miRNAs enforce homeostasis by suppressing low-level ''leaky'' transcription.,supported
scifact_1403,siRNA knockdown of A20 accelerates tumor progression in an in vivo murine xenograft model.,refuted
scifact_1406,β-sheet opening occurs during pleurotolysin pore formation.,supported
scifact_1402,r-protein chaperones are found in complexes with their r-protein binding partners.,NEI
scifact_1401,qSOFA scores are associated with length of stay in emergency department patients.,NEI
scifact_1400,p75 NTR - associated cell death executor (NADE) interacts with the p75 NTR death domain,NEI
scifact_1398,p16INK4A degradation is encoded by CDKN2A.,NEI
scifact_1397,p16INK4A degradation is  linked to an abnormal wound response caused by the microinvasive step of advanced Oral Potentially Malignant Lesions (OPMLs).,NEI
scifact_1394,miRNAs regulate a unique suite of mRNAs to maintain homeostasis in cells.,NEI
scifact_1387,"eRNAs influence is linked to senescence, aging, and carcinogenesis.",NEI
scifact_27,A 100g dose of chloroquine chemoprophylactic regimen results in retinal toxicity after 5-6 years of weekly intake.,NEI
scifact_26,A 100g dose of chloroquine chemoprophylactic regimen results in retinal toxicity after 1 year of weekly intake.,NEI
scifact_25,90% of sudden infant death syndrome (SIDS) deaths happen in newborns aged less than 6 months.,NEI
scifact_24,90% of patients with melanoma and an objective response to PD-1 blockade will experience a progression in their melanoma.,NEI
scifact_21,70% of burn patients are admitted for hospitalization and further treatment after appearing at hospital emergency wards or outpatient clinics.,NEI
scifact_20,7-day-old adult Caenorhabditis elegans exhibit approximately 75% of the learning capacity seen in 1-day old adults.,NEI
scifact_19,7-day-old adult Caenorhabditis elegans exhibit approximately 5% of the learning capacity seen in 1-day old adults.,NEI
scifact_18,61% of colorectal cancer patients are diagnosed with regional or distant metastases.,NEI
scifact_17,53% of perinatal mortality is due to low birth weight.,NEI
scifact_15,50% of patients exposed to radiation have activated markers of mesenchymal stem cells.,NEI
scifact_14,5'-nucleotidase metabolizes 6MP.,NEI
scifact_1070,Self-advocacy training is effective at decreasing homelessness.,NEI
scifact_1068,ScPif1p has reduced binding ability to G-rich ssDNA compared to non-G-rich ssDNA.,NEI
scifact_1067,ScPif1p has higher binding ability to G-rich ssDNA than to non-G-rich ssDNA.,NEI
scifact_1058,Roughly 55% of women with chronic pelvic pain have no underlying pathology.,NEI
scifact_1053,Rising temperatures caused by global warming lowers the risk of dengue fever transmission.,NEI
scifact_1052,Rising temperatures caused by global warming increases risk of dengue fever transmission.,NEI
scifact_1047,Ribosome-inactivating protein-2 (RIP-2) interacts with the p75 NTR death domain,NEI
scifact_1046,Ribosomal protein (RP) expression is controlled in part by stress-activated regulators.,NEI
scifact_1038,Replacement of OCT4 and SOX2 genes with GATA3 is not capable of reprogramming human cells.,NEI
scifact_1037,Replacement of OCT4 and SOX2 genes with GATA3 has the ability to reprogram human cells.,NEI
scifact_1033,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpF in 2D BN-PAGE gels.,NEI
scifact_1032,Reduction of purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpA in 2D BN-PAGE gels.,NEI
scifact_1027,Reduced phosphorylation of PP2A suppresses HDAC4 dephosphorylation.,NEI
scifact_1026,Reduced phosphorylation of PP2A increases HDAC4 dephosphorylation by enhancing PP2A-HDAC4 interaction.,NEI
scifact_1025,Reduced levels of lipolysis leads to higher P38 phosphorylation in adipose tissue.,NEI
scifact_1016,Rapamycin increases the concentration of triacylglycerols in fruit flies.,NEI
scifact_1008,RUNX is not expressed in skin tissue.,NEI
scifact_1096,Specialized functional cell types can be derived from human pluripotent stem cells.,NEI
scifact_1091,Sn is present on mature DCs during inflammation in vivo.,NEI
scifact_1085,Side effects associated with antidepressants lower risk of myocardial infarction.,NEI
scifact_1075,Sequence conservation in gene regulatory regions between species is a poor predictor of conserved functionality.,NEI
scifact_1074,Sequence conservation in gene regulatory regions between species is a high-accuracy predictor of conserved functionality.,NEI
scifact_1002,RA activation of DIF2 and NB4 cells induces hallmarks of transcriptionally active promoters.,NEI
scifact_1001,R2D2 stops miRNA production by increasing the selectivity of Dcr2 for long dsRNA.,NEI
scifact_989,"Pure neural progenitor cell (NPC) populations can only be obtained from cell cultures that undergo passaging, filtration, or other isolation and cell sorting methods.",NEI
scifact_988,Pseudoknots are not evolutionarily conserved in most eukaryotes.,NEI
scifact_978,Pro-inflammatory cytokines are up repressed during tumor development.,NEI
scifact_976,Primary pro-inflammatory cytokines suppress secondary pro- and anti-inflammatory mediators.,NEI
scifact_970,PrimPol generates short DNA replication intermediates on the leading strand during DNA replication.,NEI
scifact_969,PrimPol degrades short DNA replication intermediates on the leading strand during DNA replication.,NEI
scifact_949,Physical injury represses transgultaminase activity.,NEI
scifact_946,Physical activity level is associated with the difference in maximal oxygen consumption between black and white youth.,NEI
scifact_945,Physical activity level has no association with the difference in maximal oxygen consumption between black and white youth.,NEI
scifact_939,Persistor cells are one reason for incomplete responses to Tyrosine kinase inhibitor (TKI) therapy in cancer patients.,NEI
scifact_938,Persister cells provide relapse resistance in cancer patients.,NEI
scifact_934,Perigenital skin is not the primary site of HIV acquisition.,NEI
scifact_1111,Sudden death can occur in patients with complex ventricular arrhythmias.,NEI
scifact_1098,Stacking is more stable when a purine is present in the +5 position (C1698).,NEI
scifact_916,PRC1-bound plasmids sediment at a slower rate in unbound plasmids than in sucrose gradients.,NEI
scifact_908,PGE 2 suppresss intestinal tumor growth by altering the expression of tumor suppressing and DNA repair genes.,NEI
scifact_900,Oxidative phosphorylation is one of the primary glycometabolic pathways in cells.,NEI
scifact_899,Oxidative DNA damage inhibits STING signalling.,NEI
scifact_898,Oxidative DNA damage activates STING signalling.,NEI
scifact_897,Overexpressing Cnp1 N-tail variants rescues the temperature-sensitive growth defect of scm3-139.,NEI
scifact_896,Overexpressing Cnp1 N-tail variants exacerbates the temperature-sensitive growth defect of scm3-139.,NEI
scifact_895,Over half of the gabonese children with Schimmelpenning-Feuerstein-Mims syndrome (SFM) had a plasma lactate of more than 5mmol/L.,NEI
scifact_894,"Osteoparthritis (OA) is characterized by degeneration of articular cartilage, joint edge, and subchondral bone hyperplasia.",NEI
scifact_891,Origin gross domestic product(GDP) is positively related to dengue virus (DENV-1) diffusion in air traffic shipments.,NEI
scifact_890,Origin gross domestic product(GDP) is negatively related to dengue virus (DENV-1) diffusion in air traffic shipments.,NEI
scifact_1118,Sweet taste receptors on the tongue are deactivated by between 1 and 10 mM glucose.,NEI
scifact_1112,Sudden death can occur in patients with orthostatic hypertension without cardiac conduction abnormalities.,NEI
scifact_877,Occipital activation levels are associated with auditory spatial performance in parietal regions of the brain.,NEI
scifact_876,Obesity raises life quality.,NEI
scifact_871,Obesity decreases life quality.,NEI
scifact_866,Nuclear transfer from adult human fibroblasts to human oocytes can give rise to blastocysts containing expandable pluripotent cells.,NEI
scifact_848,Nigerian physicians constitue the largest component of sub-Saharan Africa-trained physicians in the United States.,NEI
scifact_838,NR5A2 is important in reverse cholesterol transport in humans.,NEI
scifact_828,NAC inhibits the generation of angiotensin-converting enzyme.,NEI
scifact_826,NAC destabilizes NO to increase the effect of contrast agents on renal functions.,NEI
scifact_817,Myelin sheaths are lipid-rich cellular structures.,NEI
scifact_813,"Mutations in G-Beta protein GNB1 are present in many cancers, resulting in loss of interaction with G-alpha subunits and concomitant activation of AKT pathway.",NEI
scifact_799,Moderate consumption of candy and chocolate reduces the risk of cardiovascular disease (CVD).,NEI
scifact_777,Mice defective for deoxyribonucleic acid (DNA) polymerase m (polm) reveal increased sensitivity to ionizing radiation (IR).,NEI
scifact_776,Mice defective for deoxyribonucleic acid (DNA) polymerase m (polm) fail to reveal increased sensitivity to ionizing radiation (IR).,NEI
scifact_774,Mice defective for deoxyribonucleic acid (DNA) polymerase I (polI) fail to reveal increased sensitivity to ionizing radiation (IR).,NEI
scifact_762,Measuring routine outcomes is more beneficial to clinical practice than assessing treatment adherence.,NEI
scifact_761,MeCP2 influences the synaptic maturation of neurons.,NEI
scifact_758,Marmosets have a brain region homologous to Broca's area.,NEI
scifact_757,Many transmembrane receptors transmit signals by long-range conformational changes in the association of alpha-helices across the plasma membrane.,NEI
scifact_755,Many cytokines that are produced by cancer cells also contribute to carcinogenesis.,NEI
scifact_753,Malaria has a high vectorial capacity.,NEI
scifact_739,MT binding domain drives amyloid structure formation.,NEI
scifact_733,M. stadtmanae induces ASC speck formation in BlaER1 monocytes.,NEI
scifact_732,M. stadtmanae does not induce ASC speck formation in BlaER1 monocytes.,NEI
scifact_730,Lysine histone demethylase inhibitor JIB 04 is inactive against KDM5A.,NEI
scifact_714,Low expression of miR7a does not repress target genes or exert a biological function in testis.,NEI
scifact_713,Low expression of miR7a does not repress target genes or exert a biological function in ovaries.,NEI
scifact_710,Long chain polyunsaturated fatty acids supplementation reduces wheezing and asthma.,NEI
scifact_705,Long chain polyunsaturated fatty acids supplementation has no significant effects on wheezing or asthma at 3 and 6 years.,NEI
scifact_704,Long - range chromatin interactions regulate transcription.,NEI
scifact_703,Localization of PIN1 in the roots of Arabidopsis requires VPS9a,NEI
scifact_698,Lmna knock-in models are appropriate for testing therapeutic approaches against Hutchinson-Gilford progeria syndrome (HGPS).,NEI
scifact_696,Lipopolysaccharides have an inflammation independent effect on kidney barrier function.,NEI
scifact_689,Less than 10% of patients exposed to radiation have activated markers of mesenchymal stem cells.,NEI
scifact_688,Lamins have no effect on nuclear membrane structure maintenance.,NEI
scifact_687,Lamins are found within the inner layer of the nuclear membrane of all cells.,NEI
scifact_686,Lamins are found within the inner layer of the mitochondrial membrane of all cells.,NEI
scifact_685,Lamins are associated with nuclear membrane structure maintenance.,NEI
scifact_679,LSD1-positive promoters are associated with RNA polymerase II,NEI
scifact_677,LRBA promotes CTLA - 4 recycling.,NEI
scifact_676,LRBA prevents CTLA - 4 recycling.,NEI
scifact_672,L3MBTL2 binds to H2AK119Ub marked chromatin to form a PRC1 complex.,NEI
scifact_658,It is not proven that moderate consumption of candy and chocolate reduces the risk of cardiovascular disease (CVD) specifically.,NEI
scifact_655,Intra-cerebroventricular infusion of amyloid-β oligomers reduces expression of fibronectin type-III domain-containing protein 5 mRNA in mice hippocampi.,NEI
scifact_654,Intra-cerebroventricular infusion of amyloid-β oligomers increases expression of fibronectin type-III domain-containing protein 5 mRNA in mice hippocampi.,NEI
scifact_652,"Interferon stimulated genes (ISGs) Irf1, Irg1, Ifi27, and Rsad2 inhibit West Nile virus replication in cortical neurons.",NEI
scifact_651,"Interferon stimulated genes (ISGs) Irf1, Irg1, Ifi27, and Rsad2 encourage West Nile virus replication in cortical neurons.",NEI
scifact_1168,The HSV-2 infection is typically asymptomatic.,NEI
scifact_1166,The H2A-H2B eviction defect is compensated for by other histone chaperone(s).,NEI
scifact_1165,The G34R/V mutation does not create a hypomethylated phenotype at the H3K36 histone.,NEI
scifact_1164,The G34R/V mutation creates a hypomethylated phenotype at the H3K36 histone.,NEI
scifact_1161,The DEXI promoter region is bound by multiple transcription factors in a murine haematopoietic progenitor cell line.,NEI
scifact_650,Integrating classroom-based collaborative learning with Web-based collaborative learning offers the best class performance.,NEI
scifact_642,Insulin decreases risk of severe kidney failure.,NEI
scifact_638,Input from  mental and physical health care professionals is not effective at decreasing homelessness.,NEI
scifact_622,Individuals with low serum vitamin D concentrations have decreased risk of multiple sclerosis.,NEI
scifact_620,Increased vessel density along with a reduction in fibrosis improves the efficacy of chemotherapy treatments.,NEI
scifact_618,Increased purity of cytoplasmic membranes isolated from overexpressors is indicated by stronger spots for OmpF in 2D BN-PAGE gels.,NEI
scifact_617,Increased mobility of retrotransposons is assosciated with mutation and higher tumorigenesis rates.,NEI
scifact_616,Increased mobility of retrotransposons does not lead to mutation and higher tumorigenesis rates.,NEI
scifact_611,Increased lipolysis leads to higher P38 phosphorylation in adipose tissue.,NEI
scifact_610,Increased flux of microbial products suppresses immune responses.,NEI
scifact_609,Increased flux of microbial products provokes immune responses.,NEI
scifact_606,Increased conversion of PGE 2 to PPARy ligand 15-ket-PGE 2 causes accumulation of PGE.,NEI
scifact_602,Increase of p62 in prostate tumor stroma results in defective autophagy.,NEI
scifact_1178,The PRR MDA5 has a C-terminal domain.,NEI
scifact_1174,The PPR MDA5 has twenty N-terminal CARD domains.,NEI
scifact_588,"In transgenic mice harboring green florescent protein under the control of the Sox2 promoter, more than 50 percent of the cells with green florescent colocalize with cell proliferation markers.",NEI
scifact_585,"In the UK, drowning affects boys and girls equally.",NEI
