claim_id,claim,true_label
healthfc_322,Does the full moon have a negative effect on sleep duration?,refuted
healthfc_323,Can lemon juice prevent or effectively treat gastrointestinal illness caused by norovirus?,NEI
healthfc_324,"For knee osteoarthritis, does rubbing DMSO into the knee bring less pain and more mobility than rubbing a placebo?",refuted
healthfc_325,"In case of osteoarthritis of the knee, does rubbing DMSO bring less pain and more mobility than the recognized painkiller diclofenac???",NEI
healthfc_326,Does taking vitamin D improve symptoms in the most common form of psoriasis?,refuted
healthfc_327,Does taking fish oil with omega-3 fatty acids improve the symptoms of various forms of psoriasis more than a placebo???,refuted
healthfc_328,Does following a Mediterranean diet decrease the likelihood of cardiovascular disease in people at high risk?,supported
healthfc_329,Does the probability of dying from cardiovascular disease decrease in people who have already had a heart attack?,supported
healthfc_330,Does Grander water have health benefits compared to untreated drinking water?,NEI
healthfc_331,"Does astaxanthin protect against cardiovascular disease, cancer or prolong life?",NEI
healthfc_332,Do products from the noni fruit promote health?,NEI
healthfc_333,Can spending time at waterfalls on a regular basis provide lasting improvement in asthma symptoms?,NEI
healthfc_334,Does goji help with serious diseases like cancer or prevent heart attacks?,NEI
healthfc_335,Are amla supplements effective and safe in lowering high cholesterol?,NEI
healthfc_336,"Does inhaling hive air have health benefits for asthma, allergies or other conditions?",NEI
healthfc_337,Can chlorinated water from baby swimming cause asthma or allergies later in childhood?,NEI
healthfc_338,Is a lot of sunlight in childhood and adolescence a cause of age-related macular degeneration?,NEI
healthfc_339,Does wearing sunglasses in childhood and adolescence protect against macular degeneration in old age???,NEI
healthfc_340,Does water from jugs with semi-precious stones have a positive health effect?,NEI
healthfc_341,Is calcium from Japanese coral safe and effective in preventing disease?,NEI
healthfc_342,Does the observance of feng shui design rules help against bad sleep?,NEI
healthfc_343,Does taking vitamin C prevent motion sickness?,NEI
healthfc_344,Do Lifewave patches improve health or athletic and mental performance?,NEI
healthfc_345,Are there differences in hair removal effectiveness between IPL and diode laser?,refuted
healthfc_346,Does carbonic acid cause cancer?,refuted
healthfc_347,Does carbonic acid have any health effects on the digestive tract???,NEI
healthfc_348,Does wearing compression stockings on a long-haul flight prevent thrombosis (blood clots) and the associated symptoms?,supported
healthfc_349,Can extracorporeal shock wave therapy relieve heel pain if the cause is tendonitis or a heel spur?,supported
healthfc_350,Does an extract from the African black bean (active ingredient 5-hydroxytryptophan) help against lovesickness?,NEI
healthfc_351,Does a mixture of hops and other natural remedies help with sleep problems?,refuted
healthfc_352,Do hops as a single active ingredient help with sleep problems???,NEI
healthfc_353,Does taking a mushroom called reishi benefit cancer?,NEI
healthfc_354,Can labor pain during childbirth be relieved by aromatherapy with lavender oil?,supported
healthfc_355,Can the duration of childbirth be reduced by aromatherapy with lavender oil?,NEI
healthfc_356,Does a patch with high-dose capsaicin relieve pain after shingles?,supported
healthfc_357,Does a patch with high-dose capsaicin relieve pain in diabetes mellitus or infection with HIV?,NEI
healthfc_358,Does industrially highly processed food increase the risk of cancer?,supported
healthfc_359,Does propolis have a healing or soothing effect on inflammation in the mouth (in otherwise healthy people)?,NEI
healthfc_360,Do amalgam fillings affect the mental development of school children compared to plastic dental fillings?,refuted
healthfc_361,Does curcumin protect healthy people from mental impairment or even from developing dementia?,NEI
healthfc_362,Does curcumin protect people with already diagnosed dementia from further decline in mental abilities???,refuted
healthfc_363,Do preparations with humic acids help with diseases or complaints of the stomach and intestines?,NEI
healthfc_364,Does an extract from grapefruit seeds work against fungal diseases such as athlete's foot or nail fungus?,NEI
healthfc_365,Does taking rosehip powder for rheumatoid arthritis improve symptoms?,refuted
healthfc_366,Does taking rosehip powder for osteoarthritis alleviate the symptoms???,NEI
healthfc_367,Can the genetic blood test for Down syndrome (trisomy 21) predict whether the unborn child is affected - in pregnant women at increased risk?,supported
healthfc_368,"Do preparations with rose root have an effect against stress and its consequences, e.g. exhaustion?",NEI
healthfc_369,Is microwave therapy effective and safe for long-term reduction of excessive sweating (primary hyperhidrosis) in adults?,NEI
healthfc_370,Does ointment with comfrey help against back pain and knee pain better than a placebo?,supported
healthfc_371,Does ointment with comfrey help with ankle sprains and sore muscles???,NEI
healthfc_372,Can chlorhexidine in the form of dental varnish prevent the formation of caries in adults?,refuted
healthfc_373,"Can chlorhexidine in the form of mouth rinses and gels for home use in children and adults, and as a dental varnish in children, prevent the formation of caries?",NEI
healthfc_374,Does a legal smoking ban reduce the likelihood of cardiovascular disease in nonsmokers?,supported
healthfc_375,Do pregnant women who take vitamin D have a lower risk of preterm birth?,supported
healthfc_376,Do pregnant women who take vitamin D in combination with calcium have a lower risk of preterm birth?,refuted
healthfc_377,Does aromatherapy have a calming effect on agitation and aggression typical of dementia?,NEI
healthfc_378,Does aromatherapy have other positive effects for dementia patients???,NEI
healthfc_379,Does tomato extract reduce the risk of cardiovascular disease?,NEI
healthfc_380,Does quitting smoking prolong life?,supported
healthfc_381,Does eating eggs increase the risk of cardiovascular disease?,refuted
healthfc_382,"Does oseltamivir (brand name ""Tamiflu"") reduce the severity and duration of influenza in otherwise healthy adults?",supported
healthfc_383,"Is active surveillance (""active surveillance"") of patients with low-risk prostate cancer associated with increased prostate cancer mortality risk in the long term?",NEI
healthfc_384,"Does Active Surveillance reduce the likelihood of becoming impotent or incontinence, i.e. unintentional urine leakage ??",supported
healthfc_385,Do extracts of prickly pear (Opuntia ficus-indica) help with hangover symptoms after alcohol consumption?,NEI
healthfc_386,Do statins help older people suffering from cardiovascular disease to live longer? Do they reduce the risk of heart attack and stroke?,supported
healthfc_387,Are statins useful in preventing cardiovascular disease in people 75 years and older???,NEI
healthfc_388,"Is Traumeel gel or ointment effective for sports injuries such as sprains, bruises and strains?",NEI
healthfc_389,Are weather phenomena and weather changes triggers of migraine attacks?,NEI
healthfc_390,Does artichoke preparation help with gastrointestinal problems?,NEI
healthfc_391,Does prickly pear help with long-term weight loss?,NEI
healthfc_392,Can turmeric relieve the symptoms of depression?,NEI
healthfc_393,Do phthalates affect semen quality in men?,supported
healthfc_394,Do phthalates reduce the likelihood of pregnancy in women?,NEI
healthfc_395,Does ginseng improve mental performance in healthy individuals and patients with Alzheimer's dementia?,NEI
healthfc_396,Does leaky gut syndrome cause health complaints or diseases?,NEI
healthfc_397,Does the Alexander Technique help with back pain and neck pain?,supported
healthfc_398,Do the components of the Moringa oleifera tree have a positive effect on health?,NEI
healthfc_399,"Does an extract from the root of the Cape geranium (Pelargonium sidoides, Umckaloabo) work against bronchitis?",supported
healthfc_400,Does geranium extract help against colds and sinusitis???,NEI
healthfc_401,Does taking DHEA have an anti-aging effect by increasing the physical and mental well-being of older people?,refuted
healthfc_402,Can DHEA prolong life or improve health in old age?,NEI
healthfc_403,Can the proper use of fluoride toothpaste cause serious long-term health problems?,NEI
healthfc_404,Does fluoride toothpaste prevent tooth decay?,supported
healthfc_405,Do products with the tropical fruit mangosteen promote health?,NEI
healthfc_406,"Are topical agents containing acids and oils, such as Excilor and Nailner, effective for nail fungus?",NEI
healthfc_407,Can weight loss programs reduce obesity in children and adolescents?,supported
healthfc_408,Does valerian help with sleep disorders?,NEI
healthfc_409,Is milk thistle extract an effective treatment for liver disease?,NEI
healthfc_410,Do dietary supplements with amino acids and proteins help against muscle atrophy in old age (sarcopenia)?,NEI
healthfc_411,Can music therapy help people affected by stroke learn to walk normally again?,supported
healthfc_412,Can music therapy help stroke victims with other problems???,NEI
healthfc_413,Does plant or animal protein have an influence on lifespan?,supported
healthfc_414,Does chicken soup help with colds?,NEI
healthfc_415,"Do herbal remedies containing an extract of Chinese tragacanth root, such as Lectranal or Allvent, help against allergies?",NEI
healthfc_416,Does alkaline water keep you healthy or can it prevent disease?,NEI
healthfc_417,Do remedies with hops or valerian help with anxiety disorders?,NEI
healthfc_418,Do extracts of African devil's claw (Harpagophytum procumbens) relieve pain in patients with osteoarthritis?,NEI
healthfc_419,Can probiotics prevent diarrhea after treatment with antibiotics?,supported
healthfc_420,Is exercise an effective measure to combat depression?,supported
healthfc_421,Can a tantrum trigger a heart attack?,supported
healthfc_422,Can anger over a long period of time increase the risk of heart attack???,NEI
healthfc_423,Can capsules with omega-3 fatty acids from fish oil relieve depression?,NEI
healthfc_424,Does regular consumption of coffee increase the risk of heart disease such as heart attack or stroke?,refuted
healthfc_425,Do cesarean babies have a higher risk of becoming overweight later in life?,supported
healthfc_426,Do cesarean babies have a higher risk of asthma and allergies later in life? Do they have an increased risk of type 1 diabetes??,NEI
healthfc_427,Does the pregnancy hormone hCG help with weight loss?,refuted
healthfc_428,Does cupping relieve chronic neck and back pain?,NEI
healthfc_429,Can eating broccoli or broccoli sprouts improve gastritis symptoms?,NEI
healthfc_430,Do Schuessler salts work? (alternative spellings: Schuessler salts or Schuessler salts),NEI
healthfc_431,Does pelvic floor training help women with stress-related urinary incontinence?,supported
healthfc_432,Can methadone enhance the effects of chemotherapy or other cancer treatments and help cure cancer?,NEI
healthfc_433,Can treatment with tea tree oil relieve pimples (acne)?,supported
healthfc_434,Does sugar consumption impair memory or other mental performance?,NEI
healthfc_435,Does extra folic acid in men help prevent birth defects in children?,NEI
healthfc_436,Does taking ginger reduce nausea and vomiting during pregnancy?,NEI
healthfc_437,Does taking ginger prevent motion sickness??,NEI
healthfc_438,Are electric cigarettes less harmful than tobacco smoking?,NEI
healthfc_439,Does parents licking the pacifier protect children from allergic diseases?,NEI
healthfc_440,Does calcium help with allergy?,NEI
healthfc_441,Can taking vitamin D relieve chronic pain?,NEI
healthfc_442,Does aloe vera relieve discomfort caused by psoriasis?,NEI
healthfc_443,"Does aloe vera help with neurodermatitis, poorly healing or fresh wounds?",NEI
healthfc_444,Does electromagnetic radiation from cell phone towers cause health problems such as headaches or sleep disorders?,refuted
healthfc_445,Can antibiotic-resistant germs from animal husbandry be transferred to humans?,supported
healthfc_446,Does the use of antibiotics in animal husbandry harm human health?,NEI
healthfc_447,Does regular vitamin D intake lower the risk of cancer in adults?,refuted
healthfc_448,Does regular consumption of ground flaxseed harm health?,NEI
healthfc_449,1. can MMR vaccination cause autism?,refuted
healthfc_450,3. does vaccination against rotavirus increase the risk of intestinal intussusception in infants?,supported
healthfc_451,Is ozone suitable for the treatment of tooth decay?,NEI
healthfc_452,Does the so-called blood group diet have any health benefits?,NEI
healthfc_453,"Can pumpkin seeds or preparations from them help women and men with irritable bladder, bladder weakness or incontinence?",NEI
healthfc_454,"Do products from bees like honey, propolis, royal jelly or bee venom help against cancer?",NEI
healthfc_455,Do pumpkin seed preparations improve symptoms caused by a benign enlarged prostate?,refuted
healthfc_456,"Can gels and ointments containing arnica, hawthorn, cypress, butcher's broom, Asian (or Indian) pennywort, and heparin, such as VaricoFix, relieve discomfort and secondary symptoms of varicose veins?",NEI
healthfc_457,Does putting onion bags help with acute otitis media?,NEI
healthfc_458,Can serious problems occur after stopping antidepressants?,supported
healthfc_459,Does self urine help with health problems?,NEI
healthfc_460,Do unsaturated fats (from plants and fish) reduce cardiovascular disease compared to saturated fats (from meat and dairy products)?,supported
healthfc_461,Is a vegetarian diet including eggs and dairy products healthier than a diet that includes meat?,supported
healthfc_462,Can washing hands with antibacterial soaps or wash lotions containing triclosan or triclocarban prevent the risk of contracting diseases in the household?,refuted
healthfc_463,Can hand washing with antibacterial soaps or wash lotions containing other disinfectants reduce the risk of infection compared to regular soap???,NEI
healthfc_464,Does homeopathy work better than a placebo?,refuted
healthfc_465,Does toothpaste containing xylitol reduce the risk of caries?,supported
healthfc_466,"Do other xylitol-containing products (e.g. chewing gums, sweets, mouth rinses) reduce the risk of caries in addition to normal dental care?",NEI
healthfc_467,Are paper towels or electric dryers more hygienic after washing hands?,NEI
healthfc_468,"Are soy foods risky for people with unremarkable, or subclinical, hypothyroidism?",NEI
healthfc_469,Does taking vitamin B3 prolong life?,NEI
healthfc_470,"Can taking Ribose help with heart conditions such as heart failure, narrowing of the coronary arteries (coronary artery disease), or heart attack?",NEI
healthfc_471,Are vitamins and minerals effective and safe in lowering cholesterol?,NEI
healthfc_472,Is fasting effective and safe in the long term for arthritis and other diseases?,NEI
healthfc_473,Do green smoothies promote health?,NEI
healthfc_474,Does chocolate have a mood-lifting effect?,supported
healthfc_475,Do sprouts or buds have a healing effect?,NEI
healthfc_476,Is belly fat or is a large abdominal girth particularly dangerous for health?,supported
healthfc_477,"Can choline ingested with food - alone or in the form of lecithin, for example - improve memory?",NEI
healthfc_478,Does white sugar cause cancer?,NEI
healthfc_479,Do wound care products with sodium hypochlorite such as ActiMaris promote the healing process of wounds?,NEI
healthfc_480,Does the dietary supplement MSM help with osteoarthritis?,supported
healthfc_481,"Is wheat lectin, which is found in high amounts especially in whole wheat, harmful to health?",refuted
healthfc_482,Is it harmful to health to regularly eat large quantities of fish contaminated with dioxins and polychlorinated biphenyls (PCBs)?,NEI
healthfc_483,Is the DMPS test suitable to reliably indicate mercury poisoning?,NEI
healthfc_484,Can stevia lower high blood pressure?,supported
healthfc_485,Is eating genetically modified corn a health concern?,NEI
healthfc_486,Are privately performed IgG tests to clarify food intolerances meaningful?,NEI
healthfc_487,Is a gluten-free diet recommended for people who do not have celiac disease?,NEI
healthfc_488,Does the plant substance nobiletin contained in mandarins protect against weight gain?,NEI
healthfc_489,Does consumption of dairy products in middle and advanced age protect against bone fractures?,refuted
healthfc_490,Is the milk of horn-bearing cows less rich in allergens and more easily tolerated by lactose-intolerant individuals?,NEI
healthfc_491,"Does daily flossing protect against tooth decay, periodontitis and tooth loss?",NEI
healthfc_492,Do protein supplements help build muscle?,NEI
healthfc_493,Does music therapy promote recovery from severe limitations of consciousness after severe brain injury?,NEI
healthfc_494,Can eating grapefruit in combination with some medications lead to harmful interactions?,supported
healthfc_495,Can regular consumption of chocolate prevent cardiovascular disease?,supported
healthfc_496,Is barley grass good for health?,NEI
healthfc_497,Are diets with reduced carbohydrate content better for weight loss than other weight loss programs?,refuted
healthfc_498,Does taking probiotics during pregnancy and early life protect children from atopic dermatitis?,supported
healthfc_499,Is Bulletproof Coffee recommended?,NEI
healthfc_500,Do apples help with smoking cessation?,NEI
healthfc_501,Do products made from fenugreek seeds help you lose weight?,NEI
healthfc_502,Does skipping breakfast increase heart attack risk?,NEI
healthfc_503,Does wheat make you fat and sick?,NEI
healthfc_504,Do whole grains lower the likelihood of dying early?,supported
healthfc_505,"Does the consumption of dairy products promote mucus and diseases of the ear, nose and throat?",NEI
healthfc_506,Does regular consumption of energy drinks harm heart health?,NEI
healthfc_507,Do light drinks promote obesity?,NEI
healthfc_508,Does coffee reduce the risk of dementia?,supported
healthfc_509,Does sugar consumption increase the risk of developing type 2 diabetes regardless of obesity?,supported
healthfc_510,Does a lower salt diet reduce the likelihood of cardiovascular disease?,supported
healthfc_511,Is less eaten from red plates?,supported
healthfc_512,Does red wine protect better against cardiovascular disease than white wine?,NEI
healthfc_513,Do azo food dyes cause attention deficit disorder and hyperactivity in children?,supported
healthfc_514,Does turmeric prevent or cure cancer?,NEI
healthfc_515,Does breastfeeding reduce the risk of sudden infant death syndrome?,supported
healthfc_516,"Do boron preparations such as borax, boric acid, or calcium fructoborate relieve pain associated with age-related joint wear (osteoarthritis)?",NEI
healthfc_517,Can glutamate in food cause intolerance symptoms?,NEI
healthfc_518,Does the Orthopulse device accelerate the orthodontic correction of malocclusions?,NEI
healthfc_519,Is it harmful for the mental development of the unborn child if the mother regularly eats fish contaminated with mercury during pregnancy?,supported
healthfc_520,Can the consumption of caffeine during pregnancy harm the unborn child?,NEI
healthfc_521,Are vegetables prepared in a microwave oven less healthy than those prepared in other ways?,refuted
healthfc_522,Can garlic extract reduce high blood pressure and thus the risk of cardiovascular disease?,NEI
healthfc_523,Can fructose damage the liver?,NEI
healthfc_524,Can green tea affect the likelihood of dying early and reduce the risk of cardiovascular disease?,supported
healthfc_525,Is matcha tea particularly healthy?,NEI
healthfc_526,Can acupuncture prevent migraines and tension headaches?,supported
healthfc_527,Can green tea reduce the likelihood of dying from cancer ?,refuted
healthfc_528,Can plant sterols or foods with them reduce the risk of cardiovascular disease?,NEI
healthfc_529,Can too much iodine cause autoimmune thyroid disease and consequently hypothyroidism?,supported
healthfc_530,Is the sweetener aspartame harmful to health?,refuted
healthfc_531,Does coffee affect cancer death risk?,refuted
healthfc_532,Do diets with primarily or exclusively uncooked foods have health benefits?,NEI
healthfc_533,Can increased water consumption prevent migraines or other headaches?,NEI
healthfc_534,"Offer the following herbal appetite suppressants effective and safe weight loss support:
Devil's Tongue (Konjac Root), Caralluma fimbriata, Garcinia cambogia, Gymnea sylvestre, Ephedra, Irvinia gabonensis, Fenugreek, Hoodia gordonii, Common Bean, Bitter Orange?",NEI
healthfc_535,Are there health benefits to screening the general population for chronic obstructive pulmonary disease (COPD) as a precaution?,refuted
healthfc_536,Can cow's milk cause iron deficiency in babies in the first year of life?,supported
healthfc_537,Does cow's milk for babies have other health disadvantages??,NEI
healthfc_538,Does drinking breast milk as a baby have a positive effect on later health and development?,supported
healthfc_539,Does Almased help with excess weight better than other diets?,NEI
healthfc_540,"Do products with talc, such as baby powder, increase the risk of ovarian cancer?",NEI
healthfc_541,"Do large portions, large plates or glasses, and larger packaging cause us to eat and drink more?",supported
healthfc_542,Does taking coconut oil improve mental abilities in dementia like Alzheimer's disease?,NEI
healthfc_543,"Does the preparation ""CAPS immu"" from Ringana reduce the risk of infections in healthy people?",NEI
healthfc_544,Do extracts from grape seeds have a health-promoting effect?,NEI
healthfc_545,Is the administration of magnesium through the skin effective?,NEI
healthfc_546,Do kava kava supplements help with anxiety disorders?,supported
healthfc_547,Do ultrasound devices help against dust mites?,NEI
healthfc_548,"Does the risk of food allergy decrease if babies are fed potentially allergenic foods (cow's milk, peanuts, chicken egg) as late as possible for the first time?",refuted
healthfc_549,"for fish, sesame, wheat?",refuted
healthfc_550,"Can willow bark tea help with inflammation, pain or fever?",NEI
healthfc_551,"Can a supposedly ""high acid"" diet weaken bones?",refuted
healthfc_552,"Does a supposedly ""alkaline-rich"" diet prevent chronic diseases?",NEI
healthfc_553,Can a blood test detect mental illness?,NEI
healthfc_554,Is surgery for an anterior cruciate ligament tear (by replacing the broken anterior cruciate ligament with tendon tissue from another part of the leg) followed by physical therapy better than physical therapy alone?,refuted
healthfc_555,Can motherwort reduce migraine attacks?,supported
healthfc_556,Does metal in bed disturb sleep?,NEI
healthfc_557,Does heat treatment (radiofrequency ablation or radiofrequency heat ablation of benign nodules of the thyroid gland work as well as conventional surgical methods?,NEI
healthfc_558,Does Imunoglukan strengthen the immune system?,NEI
healthfc_559,Do cell phones promote the development and growth of tumors in the head?,NEI
healthfc_560,Does wearing bras promote breast cancer risk?,NEI
healthfc_561,Are tattoo inks harmful to health?,NEI
healthfc_562,Do plant hormones (phytoestrogens) other than genistein reduce the number and intensity of hot flashes during menopause?,NEI
healthfc_563,Does the herbal hormone genistein reduce the number and intensity of hot flashes during menopause???,supported
healthfc_564,Does bloodletting according to Hildegard von Bingen have health benefits?,NEI
healthfc_565,Can FGXpress Power Strips reduce pain or improve wound healing?,NEI
healthfc_566,Does treatment according to the fascial distortion model help with chronic shoulder pain?,supported
healthfc_567,Are there effective alternatives to the breathing mask (CPAP) for sleep apnea?,refuted
healthfc_568,Does closure of the foramen ovale prevent further strokes in people who have had a stroke of unknown cause?,supported
healthfc_569,Does stimulation current therapy (TENS - Transcutaneous Electrical Nerve Stimulation) help with worn knee joints (knee osteoarthritis)?,NEI
healthfc_570,Does taking magnesium salts decrease the frequency and intensity of muscle cramps with unknown cause?,refuted
healthfc_571,Does taking magnesium salts reduce the frequency and intensity of exercise-induced muscle cramps during sports?,NEI
healthfc_572,Does taking magnesium salts reduce the frequency and intensity of muscle cramps in pregnancy?,supported
healthfc_573,Does the active ingredient rivaroxaban (drug Xarelto) have a higher risk of dangerous bleeding than other anticoagulants?,refuted
healthfc_574,Does vitamin D protect against dementia or memory loss?,NEI
healthfc_575,Does brain training boost intelligence?,refuted
healthfc_576,Does petroleum help against cancer?,NEI
healthfc_577,Does lavender scent help with sleep disorders?,NEI
healthfc_578,Does the drug Sovaldi (sofosbuvir) enable high cure rates for chronic hepatitis C?,supported
healthfc_579,Does alpha lipoic acid help prevent or treat Alzheimer's disease?,NEI
healthfc_580,Are Vemma products good for health?,NEI
healthfc_581,Do over-the-counter cough medicines relieve cough symptoms?,NEI
healthfc_582,Does a diet rich in vitamin K2 protect against diseases of the cardiovascular system?,NEI
healthfc_583,Can shoe insoles relieve pain in people with high arches?,supported
healthfc_584,Can shoe insoles relieve pain in people with foot deformities other than high arch?,NEI
healthfc_585,Can dowsers find harmful soil zones or water veins?,refuted
healthfc_586,Does bioresonance therapy help with health complaints?,refuted
healthfc_587,Do irradiations with cold red light help with chronic gingivitis?,refuted
healthfc_588,Does the Aspire system help you lose weight?,supported
healthfc_589,Can FLEXISEQ ointment relieve osteoarthritis pain?,NEI
healthfc_590,Can butterbur prevent migraine attacks?,supported
healthfc_591,Does bisphenol A trigger allergies?,NEI
healthfc_592,Can maggots accelerate the healing of chronic wounds compared to conventional treatment?,refuted
healthfc_593,Do electric toothbrushes protect oral health better than manual brushes?,supported
healthfc_594,Do antidepressants from the group of serotonin reuptake inhibitors help with depression?,supported
healthfc_595,Is there a health risk from metal contaminants in lipsticks?,NEI
healthfc_596,Can topiramate reduce the frequency of migraine attacks?,supported
healthfc_597,Does particulate matter pollution increase the risk of heart attack - even if the EU limits are complied with?,supported
healthfc_598,Are endocrine disruptors in cosmetics a health risk?,NEI
healthfc_599,"Can a dietary supplement containing omega-3 fatty acids, lipids, vitamins, and nutrients (""Souvenaid"") noticeably slow or halt the decline of mental performance in Alzheimer's disease?",refuted
healthfc_600,Do vitamin E supplements increase the likelihood of early death?,supported
healthfc_601,Does meditation help against stress?,supported
healthfc_602,Are there methods that effectively help against hormonal hair loss?,supported
healthfc_603,Does eye training help prevent myopia?,refuted
healthfc_604,Does Cryolipolysis cause noticeable body fat reduction?,NEI
healthfc_605,Is acupuncture for chronic pain more effective than placebo acupuncture treatment?,supported
healthfc_606,Can Internet-based self-help training based on cognitive behavioral therapy reduce the burden of tinnitus?,supported
healthfc_607,Do probiotic foods have an antidepressant effect or a positive effect on the mind?,NEI
healthfc_608,Does treatment with radioactive agents help with pain in chronic inflammatory joint disease?,supported
healthfc_609,Does frequent porn use reduce gray matter volume in the brain?,NEI
healthfc_610,Can the active ingredient acetyl salicylic acid (ASA) protect against cancer?,supported
healthfc_611,Is tick-borne tick-borne encephalitis (TBE) much milder in children than in adults?,supported
healthfc_612,"Does treatment with cyanoacrylate (for example, Sapheon Venaseal™) help against varicose veins as well or better than other methods?",NEI
healthfc_613,"Did oseltamivir (Tamiflu®) or other neuraminidase inhibitors help reduce deaths from the H1N1 influenza virus (""swine flu"" virus)?",NEI
healthfc_614,Is aluminum intake responsible for the development of Alzheimer's disease?,NEI
healthfc_615,Can regular exercise prevent or relieve migraine symptoms?,supported
healthfc_616,Does less than 7h of sleep daily increase mental performance?,refuted
healthfc_617,Does regular intake of extra virgin olive oil protect against coronary heart disease such as heart attack?,supported
healthfc_618,Do frequent ejaculations have a protective effect against prostate cancer?,supported
healthfc_619,Does condom use cause depression in women?,NEI
healthfc_620,Do today's children have a shorter life expectancy than their parents?,supported
healthfc_621,Do rising temperatures and CO2 levels increase the risk of pollen allergy?,NEI
healthfc_622,Does training on vibration platforms cause a noticeable buildup of muscle strength?,supported
healthfc_623,Does glucosamine prolong life?,supported
healthfc_624,Does Kinesio tape help in the treatment of joint and muscle injuries?,NEI
healthfc_625,Do injections with Botulinum Toxin A (Botox®) help with urinary incontinence?,supported
healthfc_626,Can apigenin reduce cancer risk or prevent cancer progression?,refuted
healthfc_627,Do generic drugs work as well as original drugs?,supported
healthfc_628,Are animal-assisted therapies effective for mental illness?,supported
healthfc_629,Can lack of sleep cause obesity?,NEI
healthfc_630,Is breaking an energy-saving lamp harmful to health?,NEI
healthfc_631,Does copper intake increase the risk of Alzheimer's disease?,NEI
healthfc_632,Do air ions cause an improvement of allergies?,NEI
healthfc_633,Do air ions cause an improvement of asthma??,refuted
healthfc_634,Do smoking bans lead to fewer preterm births?,supported
healthfc_635,Do special garments with the active ingredient Liporeductyl help against cellulite?,NEI
healthfc_636,Does alcohol in moderate amounts prolong life?,supported
healthfc_637,Does caffeine make us die sooner???,NEI
healthfc_638,Does light freezing help with weight loss?,NEI
healthfc_639,Does acupuncture help against hay fever?,NEI
healthfc_640,Do earrings cause discomfort by destroying acupuncture points or meridians?,NEI
healthfc_641,"Does the ""Rolfing"" treatment cause an improvement of body malpositions as well as certain pains?",NEI
healthfc_642,Does marijuana use reduce the risk of developing diabetes?,supported
healthfc_643,Do fish oil capsules promote prostate cancer?,supported
healthfc_644,Does virgin conception exist?,NEI
healthfc_645,Are movement exercises useful for back pain?,supported
healthfc_646,Does taking the birth control pill adversely affect mate choice? (Reader inquiry),NEI
healthfc_647,Does UV light reduce the risk of cardiovascular disease?,NEI
healthfc_648,"Is the Gynefix® contraceptive necklace as effective for contraception as the birth control pill or the ""IUD""?",supported
healthfc_649,Can coenzyme Q10 lead to a rejuvenation of the skin's appearance?,NEI
healthfc_650,Is there an increased risk of long-term effects on the unborn child with chemotherapy starting in the 2nd trimester of pregnancy?,supported
healthfc_651,Can regular screening significantly reduce the risk of dying from prostate cancer?,refuted
healthfc_652,Does removal and examination of the first lymph nodes after the prostate is affected by cancer (sentinel lymph nodes or sentinel lymph nodes) improve the chances of cure? (Reader Inquiry),NEI
healthfc_653,Can a treatment with singing bowls relieve pain?,refuted
healthfc_654,"Is the HIV saliva self-test, which is about to be approved in the U.S., as reliable as a laboratory test or a rapid test at the doctor's office?",supported
healthfc_655,Does religion promote mental health?,NEI
healthfc_656,Do braces treatments have preventive medical benefits in addition to aesthetic ones?,NEI
healthfc_657,"What are the advantages and disadvantages of vaccinating infants simultaneously with the usual six-dose vaccine (against diphtheria, tetanus, polio, pertussis, hepatitis B, and Haemophilus influenzae B) and a pneumococcal vaccine? (Reader inquiry)",supported
healthfc_658,Does the use of laptops with active WLAN (wireless internet access) affect sperm quality in men?,NEI
healthfc_659,Can phthalates cause diabetes?,supported
healthfc_660,Does staining brain tumors with the dye aminolevulinic acid before surgery help patients survive longer?,NEI
healthfc_661,"Can exercise prevent premature deaths from heart attacks, strokes, heart failure, and pre-diabetes as effectively as medication?",supported
healthfc_662,Can taking the enzyme diamino oxidase prevent alcohol-related hangover symptoms?,NEI
healthfc_663,Can an anti-oxidant such as pseudocatalase stop or reverse hair graying?,NEI
healthfc_664,Can sexual activity relieve headaches?,NEI
healthfc_665,Does transcranial direct current stimulation help against severe depression?,NEI
healthfc_666,Is the success of conventional treatment of a herniated disc equivalent to that of disc surgery?,supported
healthfc_667,Does regular use of sleeping pills promote the risk of death or cancer?,supported
healthfc_668,Does increased time outdoors inhibit myopia in children?,supported
healthfc_669,Do household cleaners and room fresheners in spray form cause damage to the heart?,NEI
healthfc_670,Can exercise improve mental performance impaired by alcohol consumption?,NEI
healthfc_671,Can over-the-counter combination medications help with tension headache and migraine better than medications containing only single active ingredients?,supported
healthfc_672,Does hyperthermia treatment support chemotherapy in fighting cancer? (anonymous request with link to the Standard article),supported
healthfc_673,Can stress promote dementia?,supported
healthfc_674,Does the risk for the unborn child to develop asthma later on increase if the mother is exposed to high pollen concentrations during pregnancy?,NEI
healthfc_675,Are children conceived in May more likely to be born prematurely than children conceived in other months?,supported
healthfc_676,Does osteopathy work?,supported
healthfc_677,Do creams with sterol compounds improve the appearance of cellulite skin?,NEI
healthfc_678,"For women at high risk of breast cancer, does a precautionary mastectomy make more sense than regular participation in intensive screening?",NEI
healthfc_679,Does tocilizumab specifically help children with rheumatoid arthritis (juvenile idiopathic arthritis) ?,supported
healthfc_680,Does the Toxoplasma gondii parasite affect suicide rates?,supported
