claim_id,claim,true_label
bioasq_392,Is the UGT1A1*28 polymorphism associated with irinotecan response in Caucasians?,supported
bioasq_393,Do U6-associated proteins Lsm4 and Lsm6 interact with SMN?,supported
bioasq_394,Does MVIIA and MVIIC bind to the same calcium channel?,refuted
bioasq_395,Is arimoclomol a co-inducer of the heat shock response?,supported
bioasq_396,Has silicon been used in treatment of  incontinence ?,supported
bioasq_397,Does the 3D structure of  the genome remain stable during cell differentiation?,refuted
bioasq_398,Does dronedarone  affect  T3 and T4 levels?,refuted
bioasq_399,Does triiodothyronine (T3) has cardiac angiogenic effects?,supported
bioasq_400,Is the HRC Ser96Ala variant associated with sudden cardiac death in patients with dilated cardiomyopathy?,supported
bioasq_401,Are BRAF mutations common in melanoma?,supported
bioasq_402,Is it possible to determine the proteome of a formalin fixed and paraffin embedded  (FFPE) tissue?,supported
bioasq_403,Is aganglionic megacolon a feature of Down syndrome?,supported
bioasq_404,Does HuR protein regulate the splicing process?,supported
bioasq_405,Is Titin the largest single protein molecule found in Nature?,supported
bioasq_406,Can clonidine be used to reduce agitation in children.,supported
bioasq_407,Does ventriculoperitoneal shunt improve normal pressure hydrocephalus?,supported
bioasq_408,Does Serca2a bind PLN in the heart?,supported
bioasq_409,Is there any role for long noncoding RNAs in adipogenesis?,supported
bioasq_410,Is there any research that relates the function of Notch Signaling with Alzheimer Disease?,supported
bioasq_411,Was modafinil tested for schizophrenia treatment?,supported
bioasq_412,Is depression associated with poor prognosis of brain tumor patients?,supported
bioasq_413,Have germline variants been associated to colorectal cancer?,supported
bioasq_414,Can Alzheimer's disease related miRNAs be detected in patients' blood?,supported
bioasq_415,Is it possible to visualize subtahalamic nucleus by using transcranial ultrasound?,supported
bioasq_416,Do thyroid hormone receptors change after brain injury?,supported
bioasq_417,Is gastro esophageal reflux related to burning mouth syndrome?,refuted
bioasq_418,Is thrombophilia related to increased risk of miscarriage?,supported
bioasq_419,Does nifedipine inhibit L-type calcium channels?,supported
bioasq_420,Is there any data to suggest that TRH (thyrotropin releasing hormone) administration can improve symptom severity of amyotrophic lateral sclerosis patients?,supported
bioasq_421,Can siRNA affect response to afatinib treatment?,supported
bioasq_422,Is there an association between presenteeism and depression?,supported
bioasq_423,Does triiodothyronine stimulate red blood cell sodium potassium pump?,refuted
bioasq_424,Is selumetinib effective in thyroid cancer?,supported
bioasq_425,Are immune cells affected in Amyotrophic Lateral Sclerosis?,supported
bioasq_426,Are OATP1B1 and OATP1B3 associated with bilirubin transport?,supported
bioasq_427,Is thyroid hormone therapy indicated in patients with heart failure?,refuted
bioasq_428,Is there a mouse model for Fanconi anemia?,supported
bioasq_429,Could Hyperthermic intraperitoneal chemotherapy (HIPEC) be effective for the treatment of recurrent ovarian cancer?,supported
bioasq_430,Is Rac1 involved in cancer cell invasion?,supported
bioasq_431,Is the gene SLC6A2 associated with orthostatic intolerance?,supported
bioasq_432,Is macitentan an ET agonist?,refuted
bioasq_433,Can we use platelet biomarkers to study Alzheimer's disease?,supported
bioasq_434,Is CHEK2 involved in cell cycle control?,supported
bioasq_435,Are the proteins Erbin (LAP2) and Merlin cooperating?,supported
bioasq_436,Is abdominal pain a common symptom in autism?,supported
bioasq_437,Are cyclophilins ubiquitously expressed?,supported
bioasq_438,Are adenylyl cyclases always transmembrane proteins?,refuted
bioasq_439,Does low T3 negatively affect prognosis of patients after cardiac surgery?,supported
bioasq_440,Does neuroglobin has neuroprotective properties in the setting of traumatic brain injury?,supported
bioasq_441,"Does the concentration of protein HIF-1α increase after the administration of the cytoprotective prodrug""amifostine"" (ethyol) ?",supported
bioasq_442,Do Conserved noncoding elements act as enhancers?,supported
bioasq_443,Can the iPS cell technology be used in Fanconi anemia therapy?,supported
bioasq_444,Can Preimplantation Genetic Diagnosis (PGD) be used for gender selection?,supported
bioasq_445,Has proteomics been used in the study of the dry eye syndrome?,supported
bioasq_446,Is Tuberous Sclerosis a genetic disease?,supported
bioasq_447,Does TRIM37 gene mutation causes Mulibrey nanism?,supported
bioasq_448,Have thyronamines effects on fat tissue?,supported
bioasq_449,Is there any protein that undergoes both mono-ubiquitination and poly-ubiquitination?,supported
bioasq_450,Are pseudogenes enriched with housekeeping protein families?,supported
bioasq_451,Is olaparib effective for prostate cancer?,supported
bioasq_452,Is physical performance influenced by thyroid hormone metabolism?,supported
bioasq_453,Do plant genomes contain CpG islands?,supported
bioasq_454,Are high-flow nasal cannulae effective for treatment of preterm infants?,supported
bioasq_455,Does triiodothyronine play a regulatory role in insulin secretion from pancreas?,supported
bioasq_456,Is the Histidine-Rich Calcium Binding protein (HRC) related to arrhythmias and cardiac disease?,supported
bioasq_457,Can adult humans be induced to produce fetal hemoglobin?,supported
bioasq_458,Is Turcot syndrome associated with glioblastoma?,supported
bioasq_459,Is Calcium/Calmodulin dependent protein kinase II (CaMKII) involved in cardiac arrhythmias and heart failure?,supported
bioasq_460,Does SCRIB deregulation promote cancer?,supported
bioasq_461,Is cardiac magnetic resonance imaging indicated in the pre-participation screening of athletes?,refuted
bioasq_462,Is imatinib an antidepressant drug?,refuted
bioasq_463,Are ultraconserved elements depleted among copy number variants (CNVs)?,supported
bioasq_464,Is the microRNA 132 (miR-132) involved in brain pathologies?,supported
bioasq_465,Does cucumber lower blood sugar in diabetics?,supported
bioasq_466,Are Notch mutations related to T-cell Acute Lymphoblastic Leukemia (T-ALL)?,supported
bioasq_467,Is the protein FAK (Focal Adhesion Kinase) phosphorylated?,supported
bioasq_468,Does ghrelin play a role in ischemic stroke?,supported
bioasq_469,Is LPS a microbial product?,supported
bioasq_470,Has field-programmable gate array (FPGA) technology been used to solve sequence alignment problems?,supported
bioasq_471,Is Achondroplasia associated with hearing loss?,supported
bioasq_472,Is the JNK pathway activated during liver regeneration?,supported
bioasq_473,Is STAT3 transcription factor regulated by mTORC1?,supported
bioasq_474,Is calcium overload involved in the development of diabetic cardiomyopathy?,supported
bioasq_475,Is RIP1 (RIP-1) part of the necrosome?,supported
bioasq_476,Is the protein KCNQ2 associated with idiopathic epilepsy?,supported
bioasq_477,Can RNAPolII function as an RNA-dependent RNA-polymerase?,supported
bioasq_478,Does the Oncotype DX test work with paraffin embedded tissues?,supported
bioasq_479,Is the PTPN22 gene a biomarker for Rheumatoid Arthritis?,supported
bioasq_480,Is marijuana use associated with increased risk for stroke?,supported
bioasq_481,Does fibronectin constitute a serum biomarker for Duchenne muscular dystrophy?,supported
bioasq_482,Are mutations in the STXBP1 gene associated with epilepsy?,supported
bioasq_483,Is mitofusin 2 a receptor for parkin?,supported
bioasq_484,Is there a relationship between thyroid hormone altered metabolism and coronary artery disease?,supported
bioasq_485,Are microtubules marked by glutamylation?,supported
bioasq_486,Is synapsin a phosphoprotein?,supported
bioasq_487,Is Thalidomide currently a marketed drug?,supported
bioasq_488,Could BRCA gene test used for breast and ovarian cancer risk?,supported
bioasq_489,Has Glucose-6-phosphate dehydrogenase (G6PD) deficiency an X-linked inheritance?,supported
bioasq_490,Is the toxin produced by Clostridium botulinum always deadly?,refuted
bioasq_491,Is ocrelizumab effective for treatment of multiple sclerosis?,supported
bioasq_492,Is there a role of regorafenib for sarcoma treatment?,supported
bioasq_493,Is exon skipping correlated with exon circularization?,supported
bioasq_494,Is NADPH oxidase 5 expressed in rodents?,refuted
bioasq_495,Does Vitamin D induce  autophagy?,supported
bioasq_496,Is RASA2 involved in melanoma?,supported
bioasq_497,Is SUMOylation a post-translational modification in eukaryotes?,supported
bioasq_498,Is Annexin V an apoptotic marker?,supported
bioasq_499,Is the protein lefty an inhibitor of nodal?,supported
bioasq_500,Is Migalastat used for treatment of Fabry Disease?,supported
bioasq_501,Do statins cause diabetes?,supported
bioasq_502,Are deletions of chromosomal regulatory boundaries associated with congenital disease?,supported
bioasq_503,Can the Micro-C XL method achieve mononucleosome resolution?,supported
bioasq_504,Can Diabetes be caused by a defect in a potassium chanel?,supported
bioasq_505,Is rucaparib used for ovarian cancer treatment?,supported
bioasq_506,Could hypophosphatemic rickets cause craniosynostosis?,supported
bioasq_507,Is vortioxetine effective for treatment of depression?,supported
bioasq_508,Can beans induce apoptosis?,supported
bioasq_509,Is treatment resistant depression related to vitamin B9?,supported
bioasq_510,Is adalimumab effective for hidradenitis suppurativa?,supported
bioasq_511,Can NEECHAM Confusion Scale be used for evaluation of postoperative delirium?,supported
bioasq_512,Is there an association between Muenke Syndrome and FGFR3 gene mutation?,supported
bioasq_513,Has small pox been eradicated from the world?,supported
bioasq_514,Is there alternative polyadenylation during zebrafish development?,supported
bioasq_515,Are alterations in ultraconserved elements implicated in breast cancer?,supported
bioasq_516,Is there any tool that facilitates the functional analysis of cis-regulatory regions in zebrafish?,supported
bioasq_517,Has whole exome sequencing been performed in Alzheimer patients?,supported
bioasq_518,Is Stat4 a transcription factor?,supported
bioasq_519,Have the promoter regions of the genes implicated in Rett Syndrome been characterized with CAGE?,supported
bioasq_520,"Has ""RNA interference"" been awarded Nobel prize?",supported
bioasq_521,Is there any role for Pds5b in cohesion establishment?,supported
bioasq_522,Could plasmepsins be used as targets for developing anti-malaria drugs?,supported
bioasq_523,Is avanafil indicated for treatment of erectile dysfunction?,supported
bioasq_524,Is there a role for gamma knife in treatment of Obsessive-Compulsive Disorder?,supported
bioasq_525,Can NADPH oxidase be inhibited by apocynin and diphenylene iodonium?,supported
bioasq_526,Does NADPH oxidase 5 require any subunit for function?,refuted
bioasq_527,Is NSD-1015 an inhibitor of Aromatic L-Amino Acid Decarboxylase?,supported
bioasq_528,Is pseudouridine a RNA modification?,supported
bioasq_529,Do IEG create a ripple effect of transcription?,supported
bioasq_530,Do T-Cells regulate neuropathic pain?,supported
bioasq_531,Can telomere length shortening be reversed by telomerase?,supported
bioasq_532,Is ABCE1 involved in ribosomal recycling?,supported
bioasq_533,Does oculocutaneous albinism show an autosomal recessive inheritance?,supported
bioasq_534,Are Ultra-conserved elements (UCEs) enriched in segmental duplications?,refuted
bioasq_535,Do normal cells express the protein TERT?,refuted
bioasq_536,Is there any involvement of the long non-coding RNA Gomafu in schizophrenia?,supported
bioasq_537,Is butterfly rash a symptom of Systemic lupus erythematosus?,supported
bioasq_538,Is infertility characteristic of individuals with Fanconi anemia?,supported
bioasq_539,Is golimumab effective for ulcerative colitis?,supported
bioasq_540,Does mTOR regulate the translation of MAPKAPK2?,supported
bioasq_541,Do histone variant mH2A (macro-H2A) levels decrease upon differentiation?,refuted
bioasq_542,Could divalent metal transporter 1 deficiency lead to anemia?,supported
bioasq_543,Does the hERG gene code for a protein which is part of a sodium channel?,refuted
bioasq_544,Is lenvatinib effective for renal cell carcinoma?,supported
bioasq_545,Does HuR bind to the untranslated regions (UTRs) of mRNAs?,supported
bioasq_546,Is H4K20 methylation associated with DNA replication?,supported
bioasq_547,Does CRISPR inversion of CTCF sites alter genome topology?,supported
bioasq_548,Is there a role of proton beam therapy in medulloblastoma treatment?,supported
bioasq_549,Are there canonical marks of active chromatin in developmentally regulated genes?,refuted
bioasq_550,Are there methods for generating highly multiplexed ChIP-seq libraries?,supported
bioasq_551,Is Doxorubicin cardiotoxic?,supported
bioasq_552,Is the mouse Sry gene locus free of repetitive sequences?,refuted
bioasq_553,Is Meis1 implicated in microphthalmia?,supported
bioasq_554,Can Pentraxin 3 predict outcomes of sepsis?,supported
bioasq_555,Is ocular melanosis a risk factor for uveal melanoma?,supported
bioasq_556,Is siltuximab effective for Castleman disease?,supported
bioasq_557,Is the enzyme EPRS phosphorylated?,supported
bioasq_558,Is there a relationship between B cells and Multiple Sclerosis?,supported
bioasq_559,Does Yersinia pestis causes a respiratory infection?,supported
bioasq_560,Are the genes for marneral biosynthesis scattered in the genome of A. thaliana?,refuted
bioasq_561,Is Dupilumab used for treatment of atopic dermatitis?,supported
bioasq_562,Does Jarid2 play a role in early embryo development?,supported
bioasq_563,Is PUVA therapy indicated for eczema treatment?,supported
bioasq_564,Do brown fat cells produce heat?,supported
bioasq_565,Is Melioidosis caused by the bacterium Burkholderia pseudomallei?,supported
bioasq_566,Can glyburide reduce cerebral edema?,supported
bioasq_567,Has the gorilla genome been determined?,supported
bioasq_568,Is vemurafenib used for thyroid cancer?,supported
bioasq_569,Are mutations in the C9orf72  gene associated with macular degeneration?,refuted
bioasq_570,Is the number of described human nuclear mutations less than 50000?,refuted
bioasq_571,Is Musclin a secretory peptide?,supported
bioasq_572,Are cutaneous porphyrias inherited with a recessive pattern?,refuted
bioasq_573,Can methylenetetrahydrofolate reductase (MTHFR) gene mutations cause homocystinuria?,supported
bioasq_574,Can valproic acid prolong survival of glioblastoma patients?,supported
bioasq_575,Is Cryptococcus neoformans a frequent cause of isolated skin infections in immunocompromised individuals,refuted
bioasq_576,Is Obeticholic Acid used for treatment of Primary Biliary Cholangitis?,supported
bioasq_577,Does the word ovine refers to goats?,refuted
bioasq_578,Does GATA-1 regulate ribosomal protein genes?,supported
bioasq_579,Does the TOP2B/TOP2A expression ratio affect the response to AML chemotherapy?,supported
bioasq_580,Is Lennox-Gastaut Syndrome usually diagnosed in older adults?,refuted
bioasq_581,Is Beta-Thalassemia is associated with a mutation or deletion of the gene that codes for alpha globin?,refuted
bioasq_582,Is diphosphatidylglycerol (cardiolipin) a phospholipid of the mitochondrial membranes?,supported
bioasq_583,Have studies shown that there is no link between DNA methylation patterns and Post Traumatic Stress Disorder?,refuted
bioasq_584,Is POLD3 essential for mouse development?,supported
bioasq_585,Are hepadnaviral minichromosomes free of nucleosomes?,refuted
bioasq_586,Is Cri Du Chat associated with an expansion of a repeat with in the gene found on chromosome 5?,refuted
bioasq_587,Is it feasible to obtain DNA read lengths that exceed 30 Kb?,refuted
bioasq_588,Is osteocrin expressed exclusively in the bone?,refuted
bioasq_589,Are alterations in ultraconserved elements associated with colorectal adenocarcinoma?,supported
bioasq_590,Is apremilast effective for psoriasis?,supported
bioasq_591,Is skin color affected by variations of the SLC24A5 gene?,supported
bioasq_592,Do circRNAs remain untranslated?,refuted
bioasq_593,Is autophagy the process where bacteria ingest viral particles?,supported
bioasq_594,Is intraoperative radiotherapy used for treatment of glioblastoma?,refuted
bioasq_595,Is tirilazad effective for treatment of aneurysmal subarachnoid haemorrhage?,refuted
bioasq_596,Is dexamethasone recommended for treatment of intracerebral hemorrhage?,refuted
bioasq_597,Is airplane stroke syndrome a common disease.,refuted
bioasq_598,Is hydroxyurea usually used to treated infectious disease?,refuted
bioasq_599,Can acupuncture cause spinal epidural hematoma?,supported
bioasq_600,Is edema a symptom of nephrotic syndrome?,supported
bioasq_601,Is there an association between Histone H3.3 mutations and glioma?,supported
bioasq_602,Is Pfh1 a component of the replisome?,refuted
bioasq_603,Does the Abelson-related gene (ARG) gene encode for a serine kinase?,refuted
bioasq_604,Is Prochlorococcus the most abundant photosynthetic organism?,supported
bioasq_605,Is dupilumab an antibody targeting the IL-1 receptor?,refuted
bioasq_606,Does the histone chaperone ASF1 interact with histones H1/H2?,refuted
bioasq_607,Is Hepatic mesenchymal hamartoma usually a malignant tumor?,refuted
bioasq_608,Are selenium supplements recommended for prostate cancer prevention?,refuted
bioasq_609,Is there any involvement of L1 retrotransposition in the Rett syndrome?,supported
bioasq_610,Is Downs syndrome associated with decreased risk of leukemia?,refuted
bioasq_611,Does PCSK9 (Proprotein convertase subtilisin/kexin type 9) binds with HDL-receptor (HDL-R)?,refuted
bioasq_612,Is apremilast effective for psoriatic arthritis?,supported
bioasq_613,Is there any role of TBR1 in autism?,supported
bioasq_614,Is sonidegib effective for basal cell carcinoma?,supported
bioasq_615,Does RNA polymerase II have RNA cleavage activity?,supported
bioasq_616,Is there a sequence bias in MNase digestion patterns?,supported
bioasq_617,Is NEMO a zinc finger protein?,supported
bioasq_618,Does TFIIS affect nucleosome positioning?,supported
bioasq_619,Is tretinoin effective for photoaging?,supported
bioasq_620,Does TUC.338 inhibit colorectal cancer?,refuted
bioasq_621,Has ruxolitinib received FDA approval?,supported
bioasq_622,Is scuba diving safe during pregnancy?,refuted
bioasq_623,Does deflazacort have more side effects than prednisone?,refuted
bioasq_624,Does echinacea increase anaphylaxis risk?,supported
bioasq_625,Are neurexins localized at pre-synapses?,supported
bioasq_626,Is there any role of 5hmC in T-cell development and differentiation?,supported
bioasq_627,Are there ultraconserved genomic regions in the budding yeast?,supported
bioasq_628,Is davunetide being considered for the treatment of progressive supranuclear palsy?,supported
bioasq_629,Is autophagy modulated in a circadian fashion?,supported
bioasq_630,Is Drk essential for anesthesia-resistant memory (ARM) in Drosophila?,supported
bioasq_631,Are TAD boundaries in Drosophila depleted in highly-expressed genes?,refuted
bioasq_632,Is there increased recombination rate in human regulatory domains?,refuted
bioasq_633,Is enzastaurin effective treatment of glioblastoma?,refuted
bioasq_634,Is dasatinib effective for treatment of glioblastoma?,refuted
bioasq_635,Has IVIG been tested in clinical trials for the treatment of Alzheimer's disease?,supported
bioasq_636,Does a tonsillectomy affect the patient's voice?,supported
bioasq_637,Do cephalopods use RNA editing less frequently than other species?,refuted
bioasq_638,Is there an RNAi drug being developed to treat amyloidosis?,supported
bioasq_639,Is there an association between carcinoid syndrome and mitral valve disease?,supported
bioasq_640,Are there RNAi approaches considered for the treatment of kidney injury?,supported
bioasq_641,Is propranolol used for treatment of infantile hemangioma?,supported
bioasq_642,Can the CEP290 gene mutations be targeted by AAV-mediated gene therapy?,refuted
bioasq_643,Are mutations in the nf1 gene associated with memory?,supported
bioasq_644,Is ACI-35 a passive vaccine?,refuted
bioasq_645,Is DNA methylation correlated with nucleosome occupancy?,supported
bioasq_646,Does DDX54 play a role in DNA damage response?,supported
bioasq_647,Do bacteria from the genus Morexella cause respiratory infections?,supported
bioasq_648,Do chromatin features predict genes associated with eQTLs?,supported
bioasq_649,Is Kummell’s disease an avascular necrosis of the vertebral body?,supported
bioasq_650,Are Conserved Nonexonic Elements (CNEEs) important in phylogenomics research?,supported
bioasq_651,Can the yeast protein Abf1 act as insulator?,supported
bioasq_652,Is there any linear-time and linear-space algorithm for the computation of avoided words in biological sequences?,supported
bioasq_653,Is a CpG island methylator phenotype involved in ependymomas?,supported
bioasq_654,Are loop domains preserved upon cohesin loss?,refuted
bioasq_655,Is Loss of function one of the cardinal signs of inflammation?,supported
bioasq_656,Does the association of PARP1 and CTCF follow a circadian rhythm?,supported
bioasq_657,Does erythromycin increase risk of hypertrophic pyloric stenosis?,supported
bioasq_658,Has the proteome of mice hippocampus been analysed?,supported
bioasq_659,Was saracatinib being considered as a treatment for Alzheimer's disease in November 2017?,supported
bioasq_660,Are mouse chromosomes acrocentric?,supported
bioasq_661,Is overproduction of transthyretin is associated with amyloidosis associated neuropathy?,supported
bioasq_662,"SGOT is an abbreviation for an enzyme other wise known as alanine amino transferase, yes or no?",refuted
bioasq_663,Is patisiran currently (November 2017) in clinical phase II trials?,refuted
bioasq_664,Is Solanezumab effective for Alzheimer's Disease?,refuted
bioasq_665,Are organisms in the genus Morexella associated with sepsis?,supported
bioasq_666,Are there mammalian promoters with distal enhancer functions?,supported
bioasq_667,Is autosomal dominant inheritanced form of Osteogenesis imperfecta caused by mutations in the genes associated with collagen production?,supported
bioasq_668,Is Apremilast effective for Behcet’s syndrome?,supported
bioasq_669,Are splicing speckles associated with transcription?,refuted
bioasq_670,Does Enzastaurin improve survival of glioblastoma patients?,refuted
bioasq_671,Is Tofacitinib effective for Ulcerative Colitis?,supported
bioasq_672,Is CREB a key memory protein?,supported
bioasq_673,Is cilengitide effective for treatment of glioblastoma?,refuted
bioasq_674,Can multiple myeloma patients develop hyperviscosity syndrome?,supported
bioasq_675,Does the human lncRNA LINC-PINT promote tumorigenesis?,refuted
bioasq_676,Is LDB1-mediated enhancer looping dependent on cohesin?,refuted
bioasq_677,Is there any link between ERCC1-XPF and cohesin?,supported
bioasq_678,Does Evolocumab improve cognitive function?,refuted
bioasq_679,Can radius fracture cause carpal tunnel syndrome?,supported
bioasq_680,Can Logic Alignment Free (LAF) be used for bacterial genomes classification?,supported
bioasq_681,Is Marfan syndrome associated with chordal rupture?,supported
bioasq_682,Can canagliflozin cause euglycemic diabetic ketoacidosis?,supported
bioasq_683,Is there an association between Klinefelter syndrome and breast cancer?,supported
bioasq_684,"Are the human bombesin receptors, GRPR and NMBR, frequently overexpressed G-protein-coupled-receptors by lung-cancers?",supported
bioasq_685,Is vorinostat effective for glioblastoma?,refuted
bioasq_686,Is there any role of Dlx1 and Dlx2 transcription factors in cortical interneurons?,supported
bioasq_687,Has ATF4 transcription factor been linked to cancer and neoplastic transformation?,supported
bioasq_688,Are patients with Sjogren syndrome at increased risk for lymphoma?,supported
bioasq_689,Does prolactinoma increase osteoporosis risk?,supported
bioasq_690,"Down's syndrome occurs when an individual has an extra copy or part of a copy of chromosome 21, yes or no?",supported
bioasq_691,Is creatinine assessment included in the MELD score?,supported
bioasq_692,Is celiac disease caused by gliadin-induced transglutaminase-2 (TG2)-dependent events ?,supported
bioasq_693,"Does wheat belongs to the genus Avena, yes or no?",refuted
bioasq_694,Does Uc.160 promote cancer?,refuted
bioasq_695,Can doxycycline cause photosensitivity?,supported
bioasq_696,Are paralog genes co-regulated?,supported
bioasq_697,Is polyadenylation a process that stabilizes a protein by adding a string of Adenosine residues to the end of the molecule?,refuted
bioasq_698,Are stress granules membraneous?,refuted
bioasq_699,Is the consumption of chocolate associated with an increase in cardiovascular disease?,refuted
bioasq_700,Is the gene CDKN2A nevogenic?,supported
bioasq_701,Are there ways of joint Bayesian inference of risk variants?,supported
bioasq_702,Has intepirdine been evaluated in clinical trials? (November 2017),supported
bioasq_703,Is subacute sclerosing panencephalitis caused by the Measles vaccine?,refuted
bioasq_704,Does armodafinil improve fatigue of glioma patients?,refuted
bioasq_705,Is pregabalin effective for sciatica?,refuted
bioasq_706,Can gas vesicles be detected by ultrasound?,supported
bioasq_707,Is Citrobacter rodentium pathogenic?,supported
bioasq_708,Can CD55 deficiency cause thrombosis?,supported
bioasq_709,Are sleep apnea and snoring associated with cardiac arrhythmias?,supported
bioasq_710,Are osteoclasts specialized in bone degradation?,supported
bioasq_711,Does temsirolimus improve survival of glioblastoma patients?,refuted
bioasq_712,Are there sex differences in the transcriptome of the mouse hippocampus?,supported
bioasq_713,Does MC1R palmitoylation reduce pigmentation?,refuted
bioasq_714,"A bite from the Lone Star Tick Amblyomma americanum, can cause the victim to become allergic to red meat, yes or no?",supported
bioasq_715,Is Rucaparib effective for ovarian cancer?,supported
bioasq_716,Does verubecestat activate BACE?,refuted
bioasq_717,Is Tocilizumab effective for Giant-Cell Arteritis?,supported
bioasq_718,Is there a link between nuclear position and DNA repair pathway choice?,supported
bioasq_719,Can non ubiquitinated Tomm20 promote mitophagy?,refuted
bioasq_720,Does SARM1 deletion cause neurodegeneration?,refuted
bioasq_721,Is DNA polymerase θ involved in DNA repair?,supported
bioasq_722,Can nanoparticles be used for afterglow imaging?,supported
bioasq_723,Is there any role of interleukin-11 in cardiovascular fibrosis?,supported
bioasq_724,Is there a disease or condition called Exploding Head Syndrome?,supported
bioasq_725,Is Enlimomab effective for stroke treatment?,refuted
bioasq_726,Are AAV vectors considered for the treatment of retinal dystrophies?,supported
bioasq_727,Does International Citicoline Trial on acUte Stroke trial supports efficacy of citicoline for stroke treatment?,refuted
bioasq_728,Is human lysyl oxidase-like 2 a glycoprotein?,supported
bioasq_729,Can GDF15 be a biomarker for metformin treatment?,supported
bioasq_730,Has rituximab been considered as a treatment for chronic fatigues syndrome? (November 2017),supported
bioasq_731,Does oncogene-induced DNA replication stress inhibit genomic instability?,refuted
bioasq_732,Is the petrous bone used in ancient DNA sampling?,supported
bioasq_733,Is recursive splicing more common in short introns?,refuted
bioasq_734,Is Lysyl oxidase crosslinking collagen?,supported
bioasq_735,Is sternotomy closure done using either a sternal ZipFix™ implant  or conventional steel wire following cardiac surgery?,supported
bioasq_736,Is transcription of eRNA bidirectional?,supported
bioasq_737,Is the protein pelota a ribosomal rescue factor?,supported
bioasq_738,Is CXCL7 a chemokine?,supported
bioasq_739,The TRPM2 gene is associated with development of spontaneous thromboembolism?,refuted
bioasq_740,Is a mutation of the  ZIKV's membrane protein prM responsible for the microcephaly in new-born infants?,supported
bioasq_741,Is lumican a secreted protein?,supported
bioasq_742,Is Brucella abortus the organism that causes brucillosis known to cause spontaneous abortions in humans?,refuted
bioasq_743,Is p53 a transcription factor?,supported
bioasq_744,Is Cystatin D a biomarker?,supported
