claim_id,claim,true_label
healthfc_325,"In case of osteoarthritis of the knee, does rubbing DMSO bring less pain and more mobility than the recognized painkiller diclofenac???",supported
healthfc_326,Does taking vitamin D improve symptoms in the most common form of psoriasis?,NEI
healthfc_327,Does taking fish oil with omega-3 fatty acids improve the symptoms of various forms of psoriasis more than a placebo???,NEI
healthfc_328,Does following a Mediterranean diet decrease the likelihood of cardiovascular disease in people at high risk?,refuted
healthfc_329,Does the probability of dying from cardiovascular disease decrease in people who have already had a heart attack?,refuted
healthfc_330,Does Grander water have health benefits compared to untreated drinking water?,supported
healthfc_331,"Does astaxanthin protect against cardiovascular disease, cancer or prolong life?",supported
healthfc_332,Do products from the noni fruit promote health?,supported
healthfc_333,Can spending time at waterfalls on a regular basis provide lasting improvement in asthma symptoms?,supported
healthfc_334,Does goji help with serious diseases like cancer or prevent heart attacks?,supported
healthfc_335,Are amla supplements effective and safe in lowering high cholesterol?,supported
healthfc_336,"Does inhaling hive air have health benefits for asthma, allergies or other conditions?",supported
healthfc_337,Can chlorinated water from baby swimming cause asthma or allergies later in childhood?,supported
healthfc_338,Is a lot of sunlight in childhood and adolescence a cause of age-related macular degeneration?,supported
healthfc_339,Does wearing sunglasses in childhood and adolescence protect against macular degeneration in old age???,supported
healthfc_340,Does water from jugs with semi-precious stones have a positive health effect?,supported
healthfc_341,Is calcium from Japanese coral safe and effective in preventing disease?,supported
healthfc_342,Does the observance of feng shui design rules help against bad sleep?,supported
healthfc_343,Does taking vitamin C prevent motion sickness?,supported
healthfc_344,Do Lifewave patches improve health or athletic and mental performance?,supported
healthfc_345,Are there differences in hair removal effectiveness between IPL and diode laser?,NEI
healthfc_346,Does carbonic acid cause cancer?,NEI
healthfc_347,Does carbonic acid have any health effects on the digestive tract???,supported
healthfc_348,Does wearing compression stockings on a long-haul flight prevent thrombosis (blood clots) and the associated symptoms?,refuted
healthfc_349,Can extracorporeal shock wave therapy relieve heel pain if the cause is tendonitis or a heel spur?,refuted
healthfc_350,Does an extract from the African black bean (active ingredient 5-hydroxytryptophan) help against lovesickness?,supported
healthfc_351,Does a mixture of hops and other natural remedies help with sleep problems?,NEI
healthfc_352,Do hops as a single active ingredient help with sleep problems???,supported
healthfc_353,Does taking a mushroom called reishi benefit cancer?,supported
healthfc_354,Can labor pain during childbirth be relieved by aromatherapy with lavender oil?,refuted
healthfc_355,Can the duration of childbirth be reduced by aromatherapy with lavender oil?,supported
healthfc_356,Does a patch with high-dose capsaicin relieve pain after shingles?,refuted
healthfc_357,Does a patch with high-dose capsaicin relieve pain in diabetes mellitus or infection with HIV?,supported
healthfc_358,Does industrially highly processed food increase the risk of cancer?,refuted
healthfc_359,Does propolis have a healing or soothing effect on inflammation in the mouth (in otherwise healthy people)?,supported
healthfc_360,Do amalgam fillings affect the mental development of school children compared to plastic dental fillings?,NEI
healthfc_361,Does curcumin protect healthy people from mental impairment or even from developing dementia?,supported
healthfc_362,Does curcumin protect people with already diagnosed dementia from further decline in mental abilities???,NEI
healthfc_363,Do preparations with humic acids help with diseases or complaints of the stomach and intestines?,supported
healthfc_364,Does an extract from grapefruit seeds work against fungal diseases such as athlete's foot or nail fungus?,supported
healthfc_365,Does taking rosehip powder for rheumatoid arthritis improve symptoms?,NEI
healthfc_366,Does taking rosehip powder for osteoarthritis alleviate the symptoms???,supported
healthfc_367,Can the genetic blood test for Down syndrome (trisomy 21) predict whether the unborn child is affected - in pregnant women at increased risk?,refuted
healthfc_368,"Do preparations with rose root have an effect against stress and its consequences, e.g. exhaustion?",supported
healthfc_369,Is microwave therapy effective and safe for long-term reduction of excessive sweating (primary hyperhidrosis) in adults?,supported
healthfc_370,Does ointment with comfrey help against back pain and knee pain better than a placebo?,refuted
healthfc_371,Does ointment with comfrey help with ankle sprains and sore muscles???,supported
healthfc_372,Can chlorhexidine in the form of dental varnish prevent the formation of caries in adults?,NEI
healthfc_373,"Can chlorhexidine in the form of mouth rinses and gels for home use in children and adults, and as a dental varnish in children, prevent the formation of caries?",supported
healthfc_374,Does a legal smoking ban reduce the likelihood of cardiovascular disease in nonsmokers?,refuted
healthfc_375,Do pregnant women who take vitamin D have a lower risk of preterm birth?,refuted
healthfc_376,Do pregnant women who take vitamin D in combination with calcium have a lower risk of preterm birth?,NEI
healthfc_377,Does aromatherapy have a calming effect on agitation and aggression typical of dementia?,supported
healthfc_378,Does aromatherapy have other positive effects for dementia patients???,supported
healthfc_379,Does tomato extract reduce the risk of cardiovascular disease?,supported
healthfc_380,Does quitting smoking prolong life?,refuted
healthfc_381,Does eating eggs increase the risk of cardiovascular disease?,NEI
healthfc_382,"Does oseltamivir (brand name ""Tamiflu"") reduce the severity and duration of influenza in otherwise healthy adults?",refuted
healthfc_383,"Is active surveillance (""active surveillance"") of patients with low-risk prostate cancer associated with increased prostate cancer mortality risk in the long term?",supported
healthfc_384,"Does Active Surveillance reduce the likelihood of becoming impotent or incontinence, i.e. unintentional urine leakage ??",refuted
healthfc_385,Do extracts of prickly pear (Opuntia ficus-indica) help with hangover symptoms after alcohol consumption?,supported
healthfc_386,Do statins help older people suffering from cardiovascular disease to live longer? Do they reduce the risk of heart attack and stroke?,refuted
healthfc_387,Are statins useful in preventing cardiovascular disease in people 75 years and older???,supported
healthfc_388,"Is Traumeel gel or ointment effective for sports injuries such as sprains, bruises and strains?",supported
healthfc_389,Are weather phenomena and weather changes triggers of migraine attacks?,supported
healthfc_390,Does artichoke preparation help with gastrointestinal problems?,supported
healthfc_391,Does prickly pear help with long-term weight loss?,supported
healthfc_392,Can turmeric relieve the symptoms of depression?,supported
healthfc_393,Do phthalates affect semen quality in men?,refuted
healthfc_394,Do phthalates reduce the likelihood of pregnancy in women?,supported
healthfc_395,Does ginseng improve mental performance in healthy individuals and patients with Alzheimer's dementia?,supported
healthfc_396,Does leaky gut syndrome cause health complaints or diseases?,supported
healthfc_397,Does the Alexander Technique help with back pain and neck pain?,refuted
healthfc_398,Do the components of the Moringa oleifera tree have a positive effect on health?,supported
healthfc_399,"Does an extract from the root of the Cape geranium (Pelargonium sidoides, Umckaloabo) work against bronchitis?",refuted
healthfc_400,Does geranium extract help against colds and sinusitis???,supported
healthfc_401,Does taking DHEA have an anti-aging effect by increasing the physical and mental well-being of older people?,NEI
healthfc_402,Can DHEA prolong life or improve health in old age?,supported
healthfc_403,Can the proper use of fluoride toothpaste cause serious long-term health problems?,supported
healthfc_404,Does fluoride toothpaste prevent tooth decay?,refuted
healthfc_405,Do products with the tropical fruit mangosteen promote health?,supported
healthfc_406,"Are topical agents containing acids and oils, such as Excilor and Nailner, effective for nail fungus?",supported
healthfc_407,Can weight loss programs reduce obesity in children and adolescents?,refuted
healthfc_408,Does valerian help with sleep disorders?,supported
healthfc_409,Is milk thistle extract an effective treatment for liver disease?,supported
healthfc_410,Do dietary supplements with amino acids and proteins help against muscle atrophy in old age (sarcopenia)?,supported
healthfc_411,Can music therapy help people affected by stroke learn to walk normally again?,refuted
healthfc_412,Can music therapy help stroke victims with other problems???,supported
healthfc_413,Does plant or animal protein have an influence on lifespan?,refuted
healthfc_414,Does chicken soup help with colds?,supported
healthfc_415,"Do herbal remedies containing an extract of Chinese tragacanth root, such as Lectranal or Allvent, help against allergies?",supported
healthfc_416,Does alkaline water keep you healthy or can it prevent disease?,supported
healthfc_417,Do remedies with hops or valerian help with anxiety disorders?,supported
healthfc_418,Do extracts of African devil's claw (Harpagophytum procumbens) relieve pain in patients with osteoarthritis?,supported
healthfc_419,Can probiotics prevent diarrhea after treatment with antibiotics?,refuted
healthfc_420,Is exercise an effective measure to combat depression?,refuted
healthfc_421,Can a tantrum trigger a heart attack?,refuted
healthfc_422,Can anger over a long period of time increase the risk of heart attack???,supported
healthfc_423,Can capsules with omega-3 fatty acids from fish oil relieve depression?,supported
healthfc_424,Does regular consumption of coffee increase the risk of heart disease such as heart attack or stroke?,NEI
healthfc_425,Do cesarean babies have a higher risk of becoming overweight later in life?,refuted
healthfc_426,Do cesarean babies have a higher risk of asthma and allergies later in life? Do they have an increased risk of type 1 diabetes??,supported
healthfc_427,Does the pregnancy hormone hCG help with weight loss?,NEI
healthfc_428,Does cupping relieve chronic neck and back pain?,supported
healthfc_429,Can eating broccoli or broccoli sprouts improve gastritis symptoms?,supported
healthfc_430,Do Schuessler salts work? (alternative spellings: Schuessler salts or Schuessler salts),supported
healthfc_431,Does pelvic floor training help women with stress-related urinary incontinence?,refuted
healthfc_432,Can methadone enhance the effects of chemotherapy or other cancer treatments and help cure cancer?,supported
healthfc_433,Can treatment with tea tree oil relieve pimples (acne)?,refuted
healthfc_434,Does sugar consumption impair memory or other mental performance?,supported
healthfc_435,Does extra folic acid in men help prevent birth defects in children?,supported
healthfc_436,Does taking ginger reduce nausea and vomiting during pregnancy?,supported
healthfc_437,Does taking ginger prevent motion sickness??,supported
healthfc_438,Are electric cigarettes less harmful than tobacco smoking?,supported
healthfc_439,Does parents licking the pacifier protect children from allergic diseases?,supported
healthfc_440,Does calcium help with allergy?,supported
healthfc_441,Can taking vitamin D relieve chronic pain?,supported
healthfc_442,Does aloe vera relieve discomfort caused by psoriasis?,supported
healthfc_443,"Does aloe vera help with neurodermatitis, poorly healing or fresh wounds?",supported
healthfc_444,Does electromagnetic radiation from cell phone towers cause health problems such as headaches or sleep disorders?,NEI
healthfc_445,Can antibiotic-resistant germs from animal husbandry be transferred to humans?,refuted
healthfc_446,Does the use of antibiotics in animal husbandry harm human health?,supported
healthfc_447,Does regular vitamin D intake lower the risk of cancer in adults?,NEI
healthfc_448,Does regular consumption of ground flaxseed harm health?,supported
healthfc_449,1. can MMR vaccination cause autism?,NEI
healthfc_450,3. does vaccination against rotavirus increase the risk of intestinal intussusception in infants?,refuted
healthfc_451,Is ozone suitable for the treatment of tooth decay?,supported
healthfc_452,Does the so-called blood group diet have any health benefits?,supported
healthfc_453,"Can pumpkin seeds or preparations from them help women and men with irritable bladder, bladder weakness or incontinence?",supported
healthfc_454,"Do products from bees like honey, propolis, royal jelly or bee venom help against cancer?",supported
healthfc_455,Do pumpkin seed preparations improve symptoms caused by a benign enlarged prostate?,NEI
healthfc_456,"Can gels and ointments containing arnica, hawthorn, cypress, butcher's broom, Asian (or Indian) pennywort, and heparin, such as VaricoFix, relieve discomfort and secondary symptoms of varicose veins?",supported
healthfc_457,Does putting onion bags help with acute otitis media?,supported
healthfc_458,Can serious problems occur after stopping antidepressants?,refuted
healthfc_459,Does self urine help with health problems?,supported
healthfc_460,Do unsaturated fats (from plants and fish) reduce cardiovascular disease compared to saturated fats (from meat and dairy products)?,refuted
healthfc_461,Is a vegetarian diet including eggs and dairy products healthier than a diet that includes meat?,refuted
healthfc_462,Can washing hands with antibacterial soaps or wash lotions containing triclosan or triclocarban prevent the risk of contracting diseases in the household?,NEI
healthfc_463,Can hand washing with antibacterial soaps or wash lotions containing other disinfectants reduce the risk of infection compared to regular soap???,supported
healthfc_464,Does homeopathy work better than a placebo?,NEI
healthfc_465,Does toothpaste containing xylitol reduce the risk of caries?,refuted
healthfc_466,"Do other xylitol-containing products (e.g. chewing gums, sweets, mouth rinses) reduce the risk of caries in addition to normal dental care?",supported
healthfc_467,Are paper towels or electric dryers more hygienic after washing hands?,supported
healthfc_468,"Are soy foods risky for people with unremarkable, or subclinical, hypothyroidism?",supported
healthfc_469,Does taking vitamin B3 prolong life?,supported
healthfc_470,"Can taking Ribose help with heart conditions such as heart failure, narrowing of the coronary arteries (coronary artery disease), or heart attack?",supported
healthfc_471,Are vitamins and minerals effective and safe in lowering cholesterol?,supported
healthfc_472,Is fasting effective and safe in the long term for arthritis and other diseases?,supported
healthfc_473,Do green smoothies promote health?,supported
healthfc_474,Does chocolate have a mood-lifting effect?,refuted
healthfc_475,Do sprouts or buds have a healing effect?,supported
healthfc_476,Is belly fat or is a large abdominal girth particularly dangerous for health?,refuted
healthfc_477,"Can choline ingested with food - alone or in the form of lecithin, for example - improve memory?",supported
healthfc_478,Does white sugar cause cancer?,supported
healthfc_479,Do wound care products with sodium hypochlorite such as ActiMaris promote the healing process of wounds?,supported
healthfc_480,Does the dietary supplement MSM help with osteoarthritis?,refuted
healthfc_481,"Is wheat lectin, which is found in high amounts especially in whole wheat, harmful to health?",NEI
healthfc_482,Is it harmful to health to regularly eat large quantities of fish contaminated with dioxins and polychlorinated biphenyls (PCBs)?,supported
healthfc_483,Is the DMPS test suitable to reliably indicate mercury poisoning?,supported
healthfc_484,Can stevia lower high blood pressure?,refuted
healthfc_485,Is eating genetically modified corn a health concern?,supported
healthfc_486,Are privately performed IgG tests to clarify food intolerances meaningful?,supported
healthfc_487,Is a gluten-free diet recommended for people who do not have celiac disease?,supported
healthfc_488,Does the plant substance nobiletin contained in mandarins protect against weight gain?,supported
healthfc_489,Does consumption of dairy products in middle and advanced age protect against bone fractures?,NEI
healthfc_490,Is the milk of horn-bearing cows less rich in allergens and more easily tolerated by lactose-intolerant individuals?,supported
healthfc_491,"Does daily flossing protect against tooth decay, periodontitis and tooth loss?",supported
healthfc_492,Do protein supplements help build muscle?,supported
healthfc_493,Does music therapy promote recovery from severe limitations of consciousness after severe brain injury?,supported
healthfc_494,Can eating grapefruit in combination with some medications lead to harmful interactions?,refuted
healthfc_495,Can regular consumption of chocolate prevent cardiovascular disease?,refuted
healthfc_496,Is barley grass good for health?,supported
healthfc_497,Are diets with reduced carbohydrate content better for weight loss than other weight loss programs?,NEI
healthfc_498,Does taking probiotics during pregnancy and early life protect children from atopic dermatitis?,refuted
healthfc_499,Is Bulletproof Coffee recommended?,supported
healthfc_500,Do apples help with smoking cessation?,supported
healthfc_501,Do products made from fenugreek seeds help you lose weight?,supported
healthfc_502,Does skipping breakfast increase heart attack risk?,supported
healthfc_503,Does wheat make you fat and sick?,supported
healthfc_504,Do whole grains lower the likelihood of dying early?,refuted
healthfc_505,"Does the consumption of dairy products promote mucus and diseases of the ear, nose and throat?",supported
healthfc_506,Does regular consumption of energy drinks harm heart health?,supported
healthfc_507,Do light drinks promote obesity?,supported
healthfc_508,Does coffee reduce the risk of dementia?,refuted
healthfc_509,Does sugar consumption increase the risk of developing type 2 diabetes regardless of obesity?,refuted
healthfc_510,Does a lower salt diet reduce the likelihood of cardiovascular disease?,refuted
healthfc_511,Is less eaten from red plates?,refuted
healthfc_512,Does red wine protect better against cardiovascular disease than white wine?,supported
healthfc_513,Do azo food dyes cause attention deficit disorder and hyperactivity in children?,refuted
healthfc_514,Does turmeric prevent or cure cancer?,supported
healthfc_515,Does breastfeeding reduce the risk of sudden infant death syndrome?,refuted
healthfc_516,"Do boron preparations such as borax, boric acid, or calcium fructoborate relieve pain associated with age-related joint wear (osteoarthritis)?",supported
healthfc_517,Can glutamate in food cause intolerance symptoms?,supported
healthfc_518,Does the Orthopulse device accelerate the orthodontic correction of malocclusions?,supported
healthfc_519,Is it harmful for the mental development of the unborn child if the mother regularly eats fish contaminated with mercury during pregnancy?,refuted
healthfc_520,Can the consumption of caffeine during pregnancy harm the unborn child?,supported
healthfc_521,Are vegetables prepared in a microwave oven less healthy than those prepared in other ways?,NEI
healthfc_522,Can garlic extract reduce high blood pressure and thus the risk of cardiovascular disease?,supported
healthfc_523,Can fructose damage the liver?,supported
healthfc_524,Can green tea affect the likelihood of dying early and reduce the risk of cardiovascular disease?,refuted
healthfc_525,Is matcha tea particularly healthy?,supported
healthfc_526,Can acupuncture prevent migraines and tension headaches?,refuted
healthfc_527,Can green tea reduce the likelihood of dying from cancer ?,NEI
healthfc_528,Can plant sterols or foods with them reduce the risk of cardiovascular disease?,supported
healthfc_529,Can too much iodine cause autoimmune thyroid disease and consequently hypothyroidism?,refuted
healthfc_530,Is the sweetener aspartame harmful to health?,NEI
healthfc_531,Does coffee affect cancer death risk?,NEI
healthfc_532,Do diets with primarily or exclusively uncooked foods have health benefits?,supported
healthfc_533,Can increased water consumption prevent migraines or other headaches?,supported
healthfc_534,"Offer the following herbal appetite suppressants effective and safe weight loss support:
Devil's Tongue (Konjac Root), Caralluma fimbriata, Garcinia cambogia, Gymnea sylvestre, Ephedra, Irvinia gabonensis, Fenugreek, Hoodia gordonii, Common Bean, Bitter Orange?",supported
healthfc_535,Are there health benefits to screening the general population for chronic obstructive pulmonary disease (COPD) as a precaution?,NEI
healthfc_536,Can cow's milk cause iron deficiency in babies in the first year of life?,refuted
healthfc_537,Does cow's milk for babies have other health disadvantages??,supported
healthfc_538,Does drinking breast milk as a baby have a positive effect on later health and development?,refuted
healthfc_539,Does Almased help with excess weight better than other diets?,supported
healthfc_540,"Do products with talc, such as baby powder, increase the risk of ovarian cancer?",supported
healthfc_541,"Do large portions, large plates or glasses, and larger packaging cause us to eat and drink more?",refuted
healthfc_542,Does taking coconut oil improve mental abilities in dementia like Alzheimer's disease?,supported
healthfc_543,"Does the preparation ""CAPS immu"" from Ringana reduce the risk of infections in healthy people?",supported
healthfc_544,Do extracts from grape seeds have a health-promoting effect?,supported
healthfc_545,Is the administration of magnesium through the skin effective?,supported
healthfc_546,Do kava kava supplements help with anxiety disorders?,refuted
healthfc_547,Do ultrasound devices help against dust mites?,supported
healthfc_548,"Does the risk of food allergy decrease if babies are fed potentially allergenic foods (cow's milk, peanuts, chicken egg) as late as possible for the first time?",NEI
healthfc_549,"for fish, sesame, wheat?",NEI
healthfc_550,"Can willow bark tea help with inflammation, pain or fever?",supported
healthfc_551,"Can a supposedly ""high acid"" diet weaken bones?",NEI
healthfc_552,"Does a supposedly ""alkaline-rich"" diet prevent chronic diseases?",supported
healthfc_553,Can a blood test detect mental illness?,supported
healthfc_554,Is surgery for an anterior cruciate ligament tear (by replacing the broken anterior cruciate ligament with tendon tissue from another part of the leg) followed by physical therapy better than physical therapy alone?,NEI
healthfc_555,Can motherwort reduce migraine attacks?,refuted
healthfc_556,Does metal in bed disturb sleep?,supported
healthfc_557,Does heat treatment (radiofrequency ablation or radiofrequency heat ablation of benign nodules of the thyroid gland work as well as conventional surgical methods?,supported
healthfc_558,Does Imunoglukan strengthen the immune system?,supported
healthfc_559,Do cell phones promote the development and growth of tumors in the head?,supported
healthfc_560,Does wearing bras promote breast cancer risk?,supported
healthfc_561,Are tattoo inks harmful to health?,supported
healthfc_562,Do plant hormones (phytoestrogens) other than genistein reduce the number and intensity of hot flashes during menopause?,supported
healthfc_563,Does the herbal hormone genistein reduce the number and intensity of hot flashes during menopause???,refuted
healthfc_564,Does bloodletting according to Hildegard von Bingen have health benefits?,supported
healthfc_565,Can FGXpress Power Strips reduce pain or improve wound healing?,supported
healthfc_566,Does treatment according to the fascial distortion model help with chronic shoulder pain?,refuted
healthfc_567,Are there effective alternatives to the breathing mask (CPAP) for sleep apnea?,NEI
healthfc_568,Does closure of the foramen ovale prevent further strokes in people who have had a stroke of unknown cause?,refuted
healthfc_569,Does stimulation current therapy (TENS - Transcutaneous Electrical Nerve Stimulation) help with worn knee joints (knee osteoarthritis)?,supported
healthfc_570,Does taking magnesium salts decrease the frequency and intensity of muscle cramps with unknown cause?,NEI
healthfc_571,Does taking magnesium salts reduce the frequency and intensity of exercise-induced muscle cramps during sports?,supported
healthfc_572,Does taking magnesium salts reduce the frequency and intensity of muscle cramps in pregnancy?,refuted
healthfc_573,Does the active ingredient rivaroxaban (drug Xarelto) have a higher risk of dangerous bleeding than other anticoagulants?,NEI
healthfc_574,Does vitamin D protect against dementia or memory loss?,supported
healthfc_575,Does brain training boost intelligence?,NEI
healthfc_576,Does petroleum help against cancer?,supported
healthfc_577,Does lavender scent help with sleep disorders?,supported
healthfc_578,Does the drug Sovaldi (sofosbuvir) enable high cure rates for chronic hepatitis C?,refuted
healthfc_579,Does alpha lipoic acid help prevent or treat Alzheimer's disease?,supported
healthfc_580,Are Vemma products good for health?,supported
healthfc_581,Do over-the-counter cough medicines relieve cough symptoms?,supported
healthfc_582,Does a diet rich in vitamin K2 protect against diseases of the cardiovascular system?,supported
healthfc_583,Can shoe insoles relieve pain in people with high arches?,refuted
healthfc_584,Can shoe insoles relieve pain in people with foot deformities other than high arch?,supported
healthfc_585,Can dowsers find harmful soil zones or water veins?,NEI
healthfc_586,Does bioresonance therapy help with health complaints?,NEI
healthfc_587,Do irradiations with cold red light help with chronic gingivitis?,NEI
healthfc_588,Does the Aspire system help you lose weight?,refuted
healthfc_589,Can FLEXISEQ ointment relieve osteoarthritis pain?,supported
healthfc_590,Can butterbur prevent migraine attacks?,refuted
healthfc_591,Does bisphenol A trigger allergies?,supported
healthfc_592,Can maggots accelerate the healing of chronic wounds compared to conventional treatment?,NEI
healthfc_593,Do electric toothbrushes protect oral health better than manual brushes?,refuted
healthfc_594,Do antidepressants from the group of serotonin reuptake inhibitors help with depression?,refuted
healthfc_595,Is there a health risk from metal contaminants in lipsticks?,supported
healthfc_596,Can topiramate reduce the frequency of migraine attacks?,refuted
healthfc_597,Does particulate matter pollution increase the risk of heart attack - even if the EU limits are complied with?,refuted
healthfc_598,Are endocrine disruptors in cosmetics a health risk?,supported
healthfc_599,"Can a dietary supplement containing omega-3 fatty acids, lipids, vitamins, and nutrients (""Souvenaid"") noticeably slow or halt the decline of mental performance in Alzheimer's disease?",NEI
healthfc_600,Do vitamin E supplements increase the likelihood of early death?,refuted
healthfc_601,Does meditation help against stress?,refuted
healthfc_602,Are there methods that effectively help against hormonal hair loss?,refuted
healthfc_603,Does eye training help prevent myopia?,NEI
healthfc_604,Does Cryolipolysis cause noticeable body fat reduction?,supported
healthfc_605,Is acupuncture for chronic pain more effective than placebo acupuncture treatment?,refuted
healthfc_606,Can Internet-based self-help training based on cognitive behavioral therapy reduce the burden of tinnitus?,refuted
healthfc_607,Do probiotic foods have an antidepressant effect or a positive effect on the mind?,supported
healthfc_608,Does treatment with radioactive agents help with pain in chronic inflammatory joint disease?,refuted
healthfc_609,Does frequent porn use reduce gray matter volume in the brain?,supported
healthfc_610,Can the active ingredient acetyl salicylic acid (ASA) protect against cancer?,refuted
healthfc_611,Is tick-borne tick-borne encephalitis (TBE) much milder in children than in adults?,refuted
healthfc_612,"Does treatment with cyanoacrylate (for example, Sapheon Venaseal™) help against varicose veins as well or better than other methods?",supported
healthfc_613,"Did oseltamivir (Tamiflu®) or other neuraminidase inhibitors help reduce deaths from the H1N1 influenza virus (""swine flu"" virus)?",supported
healthfc_614,Is aluminum intake responsible for the development of Alzheimer's disease?,supported
healthfc_615,Can regular exercise prevent or relieve migraine symptoms?,refuted
healthfc_616,Does less than 7h of sleep daily increase mental performance?,NEI
healthfc_617,Does regular intake of extra virgin olive oil protect against coronary heart disease such as heart attack?,refuted
healthfc_618,Do frequent ejaculations have a protective effect against prostate cancer?,refuted
healthfc_619,Does condom use cause depression in women?,supported
healthfc_620,Do today's children have a shorter life expectancy than their parents?,refuted
healthfc_621,Do rising temperatures and CO2 levels increase the risk of pollen allergy?,supported
healthfc_622,Does training on vibration platforms cause a noticeable buildup of muscle strength?,refuted
healthfc_623,Does glucosamine prolong life?,refuted
healthfc_624,Does Kinesio tape help in the treatment of joint and muscle injuries?,supported
healthfc_625,Do injections with Botulinum Toxin A (Botox®) help with urinary incontinence?,refuted
healthfc_626,Can apigenin reduce cancer risk or prevent cancer progression?,NEI
healthfc_627,Do generic drugs work as well as original drugs?,refuted
healthfc_628,Are animal-assisted therapies effective for mental illness?,refuted
healthfc_629,Can lack of sleep cause obesity?,supported
healthfc_630,Is breaking an energy-saving lamp harmful to health?,supported
healthfc_631,Does copper intake increase the risk of Alzheimer's disease?,supported
healthfc_632,Do air ions cause an improvement of allergies?,supported
healthfc_633,Do air ions cause an improvement of asthma??,NEI
healthfc_634,Do smoking bans lead to fewer preterm births?,refuted
healthfc_635,Do special garments with the active ingredient Liporeductyl help against cellulite?,supported
healthfc_636,Does alcohol in moderate amounts prolong life?,refuted
healthfc_637,Does caffeine make us die sooner???,supported
healthfc_638,Does light freezing help with weight loss?,supported
healthfc_639,Does acupuncture help against hay fever?,supported
healthfc_640,Do earrings cause discomfort by destroying acupuncture points or meridians?,supported
healthfc_641,"Does the ""Rolfing"" treatment cause an improvement of body malpositions as well as certain pains?",supported
healthfc_642,Does marijuana use reduce the risk of developing diabetes?,refuted
healthfc_643,Do fish oil capsules promote prostate cancer?,refuted
healthfc_644,Does virgin conception exist?,supported
healthfc_645,Are movement exercises useful for back pain?,refuted
healthfc_646,Does taking the birth control pill adversely affect mate choice? (Reader inquiry),supported
healthfc_647,Does UV light reduce the risk of cardiovascular disease?,supported
healthfc_648,"Is the Gynefix® contraceptive necklace as effective for contraception as the birth control pill or the ""IUD""?",refuted
healthfc_649,Can coenzyme Q10 lead to a rejuvenation of the skin's appearance?,supported
healthfc_650,Is there an increased risk of long-term effects on the unborn child with chemotherapy starting in the 2nd trimester of pregnancy?,refuted
healthfc_651,Can regular screening significantly reduce the risk of dying from prostate cancer?,NEI
healthfc_652,Does removal and examination of the first lymph nodes after the prostate is affected by cancer (sentinel lymph nodes or sentinel lymph nodes) improve the chances of cure? (Reader Inquiry),supported
healthfc_653,Can a treatment with singing bowls relieve pain?,NEI
healthfc_654,"Is the HIV saliva self-test, which is about to be approved in the U.S., as reliable as a laboratory test or a rapid test at the doctor's office?",refuted
healthfc_655,Does religion promote mental health?,supported
healthfc_656,Do braces treatments have preventive medical benefits in addition to aesthetic ones?,supported
healthfc_657,"What are the advantages and disadvantages of vaccinating infants simultaneously with the usual six-dose vaccine (against diphtheria, tetanus, polio, pertussis, hepatitis B, and Haemophilus influenzae B) and a pneumococcal vaccine? (Reader inquiry)",refuted
healthfc_658,Does the use of laptops with active WLAN (wireless internet access) affect sperm quality in men?,supported
healthfc_659,Can phthalates cause diabetes?,refuted
healthfc_660,Does staining brain tumors with the dye aminolevulinic acid before surgery help patients survive longer?,supported
healthfc_661,"Can exercise prevent premature deaths from heart attacks, strokes, heart failure, and pre-diabetes as effectively as medication?",refuted
healthfc_662,Can taking the enzyme diamino oxidase prevent alcohol-related hangover symptoms?,supported
healthfc_663,Can an anti-oxidant such as pseudocatalase stop or reverse hair graying?,supported
healthfc_664,Can sexual activity relieve headaches?,supported
healthfc_665,Does transcranial direct current stimulation help against severe depression?,supported
healthfc_666,Is the success of conventional treatment of a herniated disc equivalent to that of disc surgery?,refuted
healthfc_667,Does regular use of sleeping pills promote the risk of death or cancer?,refuted
healthfc_668,Does increased time outdoors inhibit myopia in children?,refuted
healthfc_669,Do household cleaners and room fresheners in spray form cause damage to the heart?,supported
healthfc_670,Can exercise improve mental performance impaired by alcohol consumption?,supported
healthfc_671,Can over-the-counter combination medications help with tension headache and migraine better than medications containing only single active ingredients?,refuted
healthfc_672,Does hyperthermia treatment support chemotherapy in fighting cancer? (anonymous request with link to the Standard article),refuted
healthfc_673,Can stress promote dementia?,refuted
healthfc_674,Does the risk for the unborn child to develop asthma later on increase if the mother is exposed to high pollen concentrations during pregnancy?,supported
healthfc_675,Are children conceived in May more likely to be born prematurely than children conceived in other months?,refuted
healthfc_676,Does osteopathy work?,refuted
healthfc_677,Do creams with sterol compounds improve the appearance of cellulite skin?,supported
healthfc_678,"For women at high risk of breast cancer, does a precautionary mastectomy make more sense than regular participation in intensive screening?",supported
healthfc_679,Does tocilizumab specifically help children with rheumatoid arthritis (juvenile idiopathic arthritis) ?,refuted
healthfc_680,Does the Toxoplasma gondii parasite affect suicide rates?,refuted
healthfc_681,Is Exemestane better than other hormone-altering drugs for reducing the risk of breast cancer or treating it?,refuted
healthfc_682,Does a newly approved contraceptive pill with the active ingredient combination nomegestrol acetate and 17ß-estradiol have fewer undesirable side effects than other birth control pills?,NEI
healthfc_683,Does PrEP reduce the risk of HIV infection?,refuted
healthfc_684,"Does exercise, a restricted diet, or both together help prevent excessive weight gain during pregnancy?",refuted
healthfc_685,Does taking antibiotics for acute sinusitis speed up the healing of the infection?,refuted
